Sentence #,Word,Tag
Sentence: 275,of,O
Sentence: 275,E4031,B-Chemical
Sentence: 275,",",O
Sentence: 275,cisapride,B-Chemical
Sentence: 275,",",O
Sentence: 275,terfenadine,B-Chemical
Sentence: 275,and,O
Sentence: 275,terodiline,B-Chemical
Sentence: 275,on,O
Sentence: 275,monophasic,O
Sentence: 275,action,O
Sentence: 275,potential,O
Sentence: 275,duration,O
Sentence: 275,in,O
Sentence: 275,dog,O
Sentence: 275,.,O
Sentence: 276,1,O
Sentence: 276,.,O
Sentence: 276,Torsades,B-Disease
Sentence: 276,de,I-Disease
Sentence: 276,pointes,I-Disease
Sentence: 276,(,O
Sentence: 276,TDP,B-Disease
Sentence: 276,),O
Sentence: 276,is,O
Sentence: 276,a,O
Sentence: 276,potentially,O
Sentence: 276,fatal,O
Sentence: 276,ventricular,B-Disease
Sentence: 276,tachycardia,I-Disease
Sentence: 276,associated,O
Sentence: 276,with,O
Sentence: 276,increases,O
Sentence: 276,in,O
Sentence: 276,QT,O
Sentence: 276,interval,O
Sentence: 276,and,O
Sentence: 276,monophasic,O
Sentence: 276,action,O
Sentence: 276,potential,O
Sentence: 276,duration,O
Sentence: 276,(,O
Sentence: 276,MAPD,O
Sentence: 276,),O
Sentence: 276,.,O
Sentence: 276,TDP,B-Disease
Sentence: 276,is,O
Sentence: 276,a,O
Sentence: 276,side,O
Sentence: 276,-,O
Sentence: 276,effect,O
Sentence: 276,that,O
Sentence: 276,has,O
Sentence: 276,led,O
Sentence: 276,to,O
Sentence: 276,withdrawal,O
Sentence: 276,of,O
Sentence: 276,several,O
Sentence: 276,drugs,O
Sentence: 276,from,O
Sentence: 276,the,O
Sentence: 276,market,O
Sentence: 276,(,O
Sentence: 276,e.g,O
Sentence: 276,.,O
Sentence: 276,terfenadine,B-Chemical
Sentence: 276,and,O
Sentence: 276,terodiline,B-Chemical
Sentence: 276,),O
Sentence: 276,.,O
Sentence: 276,2,O
Sentence: 276,.,O
Sentence: 276,The,O
Sentence: 276,potential,O
Sentence: 276,of,O
Sentence: 276,compounds,O
Sentence: 276,to,O
Sentence: 276,cause,O
Sentence: 276,TDP,B-Disease
Sentence: 276,was,O
Sentence: 276,evaluated,O
Sentence: 276,by,O
Sentence: 276,monitoring,O
Sentence: 276,their,O
Sentence: 276,effects,O
Sentence: 276,on,O
Sentence: 276,MAPD,O
Sentence: 276,in,O
Sentence: 276,dog,O
Sentence: 276,.,O
Sentence: 276,Four,O
Sentence: 276,compounds,O
Sentence: 276,known,O
Sentence: 276,to,O
Sentence: 276,increase,O
Sentence: 276,QT,O
Sentence: 276,interval,O
Sentence: 276,and,O
Sentence: 276,cause,O
Sentence: 276,TDP,B-Disease
Sentence: 276,were,O
Sentence: 276,investigated,O
Sentence: 276,:,O
Sentence: 276,terfenadine,B-Chemical
Sentence: 276,",",O
Sentence: 276,terodiline,B-Chemical
Sentence: 276,",",O
Sentence: 276,cisapride,B-Chemical
Sentence: 276,and,O
Sentence: 276,E4031,B-Chemical
Sentence: 276,.,O
Sentence: 276,On,O
Sentence: 276,the,O
Sentence: 276,basis,O
Sentence: 276,that,O
Sentence: 276,only,O
Sentence: 276,free,O
Sentence: 276,drug,O
Sentence: 276,in,O
Sentence: 276,the,O
Sentence: 276,systemic,O
Sentence: 276,circulation,O
Sentence: 276,will,O
Sentence: 276,elicit,O
Sentence: 276,a,O
Sentence: 276,pharmacological,O
Sentence: 276,response,O
Sentence: 276,target,O
Sentence: 276,",",O
Sentence: 276,free,O
Sentence: 276,concentrations,O
Sentence: 276,in,O
Sentence: 276,plasma,O
Sentence: 276,were,O
Sentence: 276,selected,O
Sentence: 276,to,O
Sentence: 276,mimic,O
Sentence: 276,the,O
Sentence: 276,free,O
Sentence: 276,drug,O
Sentence: 276,exposures,O
Sentence: 276,in,O
Sentence: 276,man,O
Sentence: 276,.,O
Sentence: 276,Infusion,O
Sentence: 276,regimens,O
Sentence: 276,were,O
Sentence: 276,designed,O
Sentence: 276,that,O
Sentence: 276,rapidly,O
Sentence: 276,achieved,O
Sentence: 276,and,O
Sentence: 276,maintained,O
Sentence: 276,target,O
Sentence: 276,-,O
Sentence: 276,free,O
Sentence: 276,concentrations,O
Sentence: 276,of,O
Sentence: 276,these,O
Sentence: 276,drugs,O
Sentence: 276,in,O
Sentence: 276,plasma,O
Sentence: 276,and,O
Sentence: 276,data,O
Sentence: 276,on,O
Sentence: 276,the,O
Sentence: 276,relationship,O
Sentence: 276,between,O
Sentence: 276,free,O
Sentence: 276,concentration,O
Sentence: 276,and,O
Sentence: 276,changes,O
Sentence: 276,in,O
Sentence: 276,MAPD,O
Sentence: 276,were,O
Sentence: 276,obtained,O
Sentence: 276,for,O
Sentence: 276,these,O
Sentence: 276,compounds,O
Sentence: 276,.,O
Sentence: 276,3,O
Sentence: 276,.,O
Sentence: 276,These,O
Sentence: 276,data,O
Sentence: 276,indicate,O
Sentence: 276,that,O
Sentence: 276,the,O
Sentence: 276,free,O
Sentence: 276,ED50,O
Sentence: 276,in,O
Sentence: 276,plasma,O
Sentence: 276,for,O
Sentence: 276,terfenadine,B-Chemical
Sentence: 276,(,O
Sentence: 276,1.9,O
Sentence: 276,nM,O
Sentence: 276,),O
Sentence: 276,",",O
Sentence: 276,terodiline,B-Chemical
Sentence: 276,(,O
Sentence: 276,76,O
Sentence: 276,nM,O
Sentence: 276,),O
Sentence: 276,",",O
Sentence: 276,cisapride,B-Chemical
Sentence: 276,(,O
Sentence: 276,11,O
Sentence: 276,nM,O
Sentence: 276,),O
Sentence: 276,and,O
Sentence: 276,E4031,B-Chemical
Sentence: 276,(,O
Sentence: 276,1.9,O
Sentence: 276,nM,O
Sentence: 276,),O
Sentence: 276,closely,O
Sentence: 276,correlate,O
Sentence: 276,with,O
Sentence: 276,the,O
Sentence: 276,free,O
Sentence: 276,concentration,O
Sentence: 276,in,O
Sentence: 276,man,O
Sentence: 276,causing,O
Sentence: 276,QT,O
Sentence: 276,effects,O
Sentence: 276,.,O
Sentence: 276,For,O
Sentence: 276,compounds,O
Sentence: 276,that,O
Sentence: 276,have,O
Sentence: 276,shown,O
Sentence: 276,TDP,B-Disease
Sentence: 276,in,O
Sentence: 276,the,O
Sentence: 276,clinic,O
Sentence: 276,(,O
Sentence: 276,terfenadine,B-Chemical
Sentence: 276,",",O
Sentence: 276,terodiline,B-Chemical
Sentence: 276,",",O
Sentence: 276,cisapride,B-Chemical
Sentence: 276,),O
Sentence: 276,there,O
Sentence: 276,is,O
Sentence: 276,little,O
Sentence: 276,differentiation,O
Sentence: 276,between,O
Sentence: 276,the,O
Sentence: 276,dog,O
Sentence: 276,ED50,O
Sentence: 276,and,O
Sentence: 276,the,O
Sentence: 276,efficacious,O
Sentence: 276,free,O
Sentence: 276,plasma,O
Sentence: 276,concentrations,O
Sentence: 276,in,O
Sentence: 276,man,O
Sentence: 276,(,O
Sentence: 276,,O
Sentence: 276,<,O
Sentence: 276,,O
Sentence: 276,10,O
Sentence: 276,-,O
Sentence: 276,fold,O
Sentence: 276,),O
Sentence: 276,reflecting,O
Sentence: 276,their,O
Sentence: 276,limited,O
Sentence: 276,safety,O
Sentence: 276,margins,O
Sentence: 276,.,O
Sentence: 276,These,O
Sentence: 276,data,O
Sentence: 276,underline,O
Sentence: 276,the,O
Sentence: 276,need,O
Sentence: 276,to,O
Sentence: 276,maximize,O
Sentence: 276,the,O
Sentence: 276,therapeutic,O
Sentence: 276,ratio,O
Sentence: 276,with,O
Sentence: 276,respect,O
Sentence: 276,to,O
Sentence: 276,TDP,B-Disease
Sentence: 276,in,O
Sentence: 276,potential,O
Sentence: 276,development,O
Sentence: 276,candidates,O
Sentence: 276,and,O
Sentence: 276,the,O
Sentence: 276,importance,O
Sentence: 276,of,O
Sentence: 276,using,O
Sentence: 276,free,O
Sentence: 276,drug,O
Sentence: 276,concentrations,O
Sentence: 276,in,O
Sentence: 276,pharmacokinetic,O
Sentence: 276,/,O
Sentence: 276,pharmacodynamic,O
Sentence: 276,studies,O
Sentence: 276,.,O
Sentence: 277,Fatal,O
Sentence: 277,myeloencephalopathy,B-Disease
Sentence: 277,due,O
Sentence: 277,to,O
Sentence: 277,accidental,O
Sentence: 277,intrathecal,O
Sentence: 277,vincristin,B-Chemical
Sentence: 277,administration,O
Sentence: 277,:,O
Sentence: 277,a,O
Sentence: 277,report,O
Sentence: 277,of,O
Sentence: 277,two,O
Sentence: 277,cases,O
Sentence: 277,.,O
Sentence: 278,We,O
Sentence: 278,report,O
Sentence: 278,on,O
Sentence: 278,two,O
Sentence: 278,fatal,O
Sentence: 278,cases,O
Sentence: 278,of,O
Sentence: 278,accidental,O
Sentence: 278,intrathecal,O
Sentence: 278,vincristine,B-Chemical
Sentence: 278,instillation,O
Sentence: 278,in,O
Sentence: 278,a,O
Sentence: 278,5,O
Sentence: 278,-,O
Sentence: 278,year,O
Sentence: 278,old,O
Sentence: 278,girl,O
Sentence: 278,with,O
Sentence: 278,recurrent,O
Sentence: 278,acute,B-Disease
Sentence: 278,lymphoblastic,I-Disease
Sentence: 278,leucemia,I-Disease
Sentence: 278,and,O
Sentence: 278,a,O
Sentence: 278,57,O
Sentence: 278,-,O
Sentence: 278,year,O
Sentence: 278,old,O
Sentence: 278,man,O
Sentence: 278,with,O
Sentence: 278,lymphoblastic,B-Disease
Sentence: 278,lymphoma,I-Disease
Sentence: 278,.,O
Sentence: 278,The,O
Sentence: 278,girl,O
Sentence: 278,died,O
Sentence: 278,seven,O
Sentence: 278,days,O
Sentence: 278,",",O
Sentence: 278,the,O
Sentence: 278,man,O
Sentence: 278,four,O
Sentence: 278,weeks,O
Sentence: 278,after,O
Sentence: 278,intrathecal,O
Sentence: 278,injection,O
Sentence: 278,of,O
Sentence: 278,vincristine,B-Chemical
Sentence: 278,.,O
Sentence: 278,Clinically,O
Sentence: 278,",",O
Sentence: 278,the,O
Sentence: 278,onset,O
Sentence: 278,was,O
Sentence: 278,characterized,O
Sentence: 278,by,O
Sentence: 278,the,O
Sentence: 278,signs,O
Sentence: 278,of,O
Sentence: 278,opistothonus,B-Disease
Sentence: 278,",",I-Disease
Sentence: 278,sensory,I-Disease
Sentence: 278,and,I-Disease
Sentence: 278,motor,B-Disease
Sentence: 278,dysfunction,I-Disease
Sentence: 278,and,O
Sentence: 278,ascending,O
Sentence: 278,paralysis,B-Disease
Sentence: 278,.,O
Sentence: 278,Histological,O
Sentence: 278,and,O
Sentence: 278,immunohistochemical,O
Sentence: 278,investigations,O
Sentence: 278,(,O
Sentence: 278,HE,O
Sentence: 278,-,O
Sentence: 278,LFB,O
Sentence: 278,",",O
Sentence: 278,CD,O
Sentence: 278,-,O
Sentence: 278,68,O
Sentence: 278,",",O
Sentence: 278,Neurofilament,O
Sentence: 278,),O
Sentence: 278,revealed,O
Sentence: 278,degeneration,B-Disease
Sentence: 278,of,I-Disease
Sentence: 278,myelin,I-Disease
Sentence: 278,and,I-Disease
Sentence: 278,axons,I-Disease
Sentence: 278,as,O
Sentence: 278,well,O
Sentence: 278,as,O
Sentence: 278,pseudocystic,B-Disease
Sentence: 278,transformation,I-Disease
Sentence: 278,in,O
Sentence: 278,areas,O
Sentence: 278,exposed,O
Sentence: 278,to,O
Sentence: 278,vincristine,B-Chemical
Sentence: 278,",",O
Sentence: 278,accompanied,O
Sentence: 278,by,O
Sentence: 278,secondary,O
Sentence: 278,changes,O
Sentence: 278,with,O
Sentence: 278,numerous,O
Sentence: 278,prominent,O
Sentence: 278,macrophages,O
Sentence: 278,.,O
Sentence: 278,The,O
Sentence: 278,clinical,O
Sentence: 278,course,O
Sentence: 278,and,O
Sentence: 278,histopathological,O
Sentence: 278,results,O
Sentence: 278,of,O
Sentence: 278,the,O
Sentence: 278,two,O
Sentence: 278,cases,O
Sentence: 278,are,O
Sentence: 278,presented,O
Sentence: 278,.,O
Sentence: 278,A,O
Sentence: 278,review,O
Sentence: 278,of,O
Sentence: 278,all,O
Sentence: 278,reported,O
Sentence: 278,cases,O
Sentence: 278,in,O
Sentence: 278,the,O
Sentence: 278,literature,O
Sentence: 278,is,O
Sentence: 278,given,O
Sentence: 278,.,O
Sentence: 278,A,O
Sentence: 278,better,O
Sentence: 278,controlled,O
Sentence: 278,regimen,O
Sentence: 278,for,O
Sentence: 278,administering,O
Sentence: 278,vincristine,B-Chemical
Sentence: 278,and,O
Sentence: 278,intrathecal,O
Sentence: 278,chemotherapy,O
Sentence: 278,is,O
Sentence: 278,recommended,O
Sentence: 278,.,O
Sentence: 279,Intravenous,O
Sentence: 279,administration,O
Sentence: 279,of,O
Sentence: 279,prochlorperazine,B-Chemical
Sentence: 279,by,O
Sentence: 279,15,O
Sentence: 279,-,O
Sentence: 279,minute,O
Sentence: 279,infusion,O
Sentence: 279,versus,O
Sentence: 279,2,O
Sentence: 279,-,O
Sentence: 279,minute,O
Sentence: 279,bolus,O
Sentence: 279,does,O
Sentence: 279,not,O
Sentence: 279,affect,O
Sentence: 279,the,O
Sentence: 279,incidence,O
Sentence: 279,of,O
Sentence: 279,akathisia,B-Disease
Sentence: 279,:,O
Sentence: 279,a,O
Sentence: 279,prospective,O
Sentence: 279,",",O
Sentence: 279,randomized,O
Sentence: 279,",",O
Sentence: 279,controlled,O
Sentence: 279,trial,O
Sentence: 279,.,O
Sentence: 280,STUDY,O
Sentence: 280,OBJECTIVE,O
Sentence: 280,:,O
Sentence: 280,We,O
Sentence: 280,sought,O
Sentence: 280,to,O
Sentence: 280,compare,O
Sentence: 280,the,O
Sentence: 280,rate,O
Sentence: 280,of,O
Sentence: 280,akathisia,B-Disease
Sentence: 280,after,O
Sentence: 280,administration,O
Sentence: 280,of,O
Sentence: 280,intravenous,O
Sentence: 280,prochlorperazine,B-Chemical
Sentence: 280,as,O
Sentence: 280,a,O
Sentence: 280,2,O
Sentence: 280,-,O
Sentence: 280,minute,O
Sentence: 280,bolus,O
Sentence: 280,or,O
Sentence: 280,15,O
Sentence: 280,-,O
Sentence: 280,minute,O
Sentence: 280,infusion,O
Sentence: 280,.,O
Sentence: 280,METHODS,O
Sentence: 280,:,O
Sentence: 280,We,O
Sentence: 280,conducted,O
Sentence: 280,a,O
Sentence: 280,prospective,O
Sentence: 280,",",O
Sentence: 280,randomized,O
Sentence: 280,",",O
Sentence: 280,double,O
Sentence: 280,-,O
Sentence: 280,blind,O
Sentence: 280,study,O
Sentence: 280,in,O
Sentence: 280,the,O
Sentence: 280,emergency,O
Sentence: 280,department,O
Sentence: 280,of,O
Sentence: 280,a,O
Sentence: 280,central,O
Sentence: 280,-,O
Sentence: 280,city,O
Sentence: 280,teaching,O
Sentence: 280,hospital,O
Sentence: 280,.,O
Sentence: 280,Patients,O
Sentence: 280,aged,O
Sentence: 280,18,O
Sentence: 280,years,O
Sentence: 280,or,O
Sentence: 280,older,O
Sentence: 280,treated,O
Sentence: 280,with,O
Sentence: 280,prochlorperazine,B-Chemical
Sentence: 280,for,O
Sentence: 280,headache,B-Disease
Sentence: 280,",",O
Sentence: 280,nausea,B-Disease
Sentence: 280,",",O
Sentence: 280,or,O
Sentence: 280,vomiting,B-Disease
Sentence: 280,were,O
Sentence: 280,eligible,O
Sentence: 280,for,O
Sentence: 280,inclusion,O
Sentence: 280,.,O
Sentence: 280,Study,O
Sentence: 280,participants,O
Sentence: 280,were,O
Sentence: 280,randomized,O
Sentence: 280,to,O
Sentence: 280,receive,O
Sentence: 280,10,O
Sentence: 280,mg,O
Sentence: 280,of,O
Sentence: 280,prochlorperazine,B-Chemical
Sentence: 280,administered,O
Sentence: 280,intravenously,O
Sentence: 280,by,O
Sentence: 280,means,O
Sentence: 280,of,O
Sentence: 280,2,O
Sentence: 280,-,O
Sentence: 280,minute,O
Sentence: 280,push,O
Sentence: 280,(,O
Sentence: 280,bolus,O
Sentence: 280,group,O
Sentence: 280,),O
Sentence: 280,or,O
Sentence: 280,10,O
Sentence: 280,mg,O
Sentence: 280,diluted,O
Sentence: 280,in,O
Sentence: 280,50,O
Sentence: 280,mL,O
Sentence: 280,of,O
Sentence: 280,normal,O
Sentence: 280,saline,O
Sentence: 280,solution,O
Sentence: 280,administered,O
Sentence: 280,by,O
Sentence: 280,means,O
Sentence: 280,of,O
Sentence: 280,intravenous,O
Sentence: 280,infusion,O
Sentence: 280,during,O
Sentence: 280,a,O
Sentence: 280,15,O
Sentence: 280,-,O
Sentence: 280,minute,O
Sentence: 280,period,O
Sentence: 280,(,O
Sentence: 280,infusion,O
Sentence: 280,group,O
Sentence: 280,),O
Sentence: 280,.,O
Sentence: 280,The,O
Sentence: 280,main,O
Sentence: 280,outcome,O
Sentence: 280,was,O
Sentence: 280,the,O
Sentence: 280,number,O
Sentence: 280,of,O
Sentence: 280,study,O
Sentence: 280,participants,O
Sentence: 280,experiencing,O
Sentence: 280,akathisia,B-Disease
Sentence: 280,within,O
Sentence: 280,60,O
Sentence: 280,minutes,O
Sentence: 280,of,O
Sentence: 280,administration,O
Sentence: 280,.,O
Sentence: 280,Akathisia,O
Sentence: 280,was,O
Sentence: 280,defined,O
Sentence: 280,as,O
Sentence: 280,either,O
Sentence: 280,a,O
Sentence: 280,spontaneous,O
Sentence: 280,report,O
Sentence: 280,of,O
Sentence: 280,restlessness,O
Sentence: 280,or,O
Sentence: 280,agitation,B-Disease
Sentence: 280,or,O
Sentence: 280,a,O
Sentence: 280,change,O
Sentence: 280,of,O
Sentence: 280,2,O
Sentence: 280,or,O
Sentence: 280,more,O
Sentence: 280,in,O
Sentence: 280,the,O
Sentence: 280,patient,O
Sentence: 280,-,O
Sentence: 280,reported,O
Sentence: 280,akathisia,B-Disease
Sentence: 280,rating,O
Sentence: 280,scale,O
Sentence: 280,and,O
Sentence: 280,a,O
Sentence: 280,change,O
Sentence: 280,of,O
Sentence: 280,at,O
Sentence: 280,least,O
Sentence: 280,1,O
Sentence: 280,in,O
Sentence: 280,the,O
Sentence: 280,investigator,O
Sentence: 280,-,O
Sentence: 280,observed,O
Sentence: 280,akathisia,B-Disease
Sentence: 280,rating,O
Sentence: 280,scale,O
Sentence: 280,.,O
Sentence: 280,The,O
Sentence: 280,intensity,O
Sentence: 280,of,O
Sentence: 280,headache,B-Disease
Sentence: 280,and,O
Sentence: 280,nausea,B-Disease
Sentence: 280,was,O
Sentence: 280,measured,O
Sentence: 280,with,O
Sentence: 280,a,O
Sentence: 280,100,O
Sentence: 280,-,O
Sentence: 280,mm,O
Sentence: 280,visual,O
Sentence: 280,analog,O
Sentence: 280,scale,O
Sentence: 280,.,O
Sentence: 280,RESULTS,O
Sentence: 280,:,O
Sentence: 280,One,O
Sentence: 280,hundred,O
Sentence: 280,patients,O
Sentence: 280,were,O
Sentence: 280,enrolled,O
Sentence: 280,.,O
Sentence: 280,One,O
Sentence: 280,study,O
Sentence: 280,participant,O
Sentence: 280,was,O
Sentence: 280,excluded,O
Sentence: 280,after,O
Sentence: 280,protocol,O
Sentence: 280,violation,O
Sentence: 280,.,O
Sentence: 280,Seventy,O
Sentence: 280,-,O
Sentence: 280,three,O
Sentence: 280,percent,O
Sentence: 280,(,O
Sentence: 280,73,O
Sentence: 280,/,O
Sentence: 280,99,O
Sentence: 280,),O
Sentence: 280,of,O
Sentence: 280,the,O
Sentence: 280,study,O
Sentence: 280,participants,O
Sentence: 280,were,O
Sentence: 280,treated,O
Sentence: 280,for,O
Sentence: 280,headache,B-Disease
Sentence: 280,and,O
Sentence: 280,70,O
Sentence: 280,%,O
Sentence: 280,(,O
Sentence: 280,70,O
Sentence: 280,/,O
Sentence: 280,99,O
Sentence: 280,),O
Sentence: 280,for,O
Sentence: 280,nausea,B-Disease
Sentence: 280,.,O
Sentence: 280,In,O
Sentence: 280,the,O
Sentence: 280,bolus,O
Sentence: 280,group,O
Sentence: 280,",",O
Sentence: 280,26,O
Sentence: 280,%,O
Sentence: 280,(,O
Sentence: 280,13,O
Sentence: 280,/,O
Sentence: 280,50,O
Sentence: 280,),O
Sentence: 280,had,O
Sentence: 280,akathisia,B-Disease
Sentence: 280,compared,O
Sentence: 280,with,O
Sentence: 280,32.7,O
Sentence: 280,%,O
Sentence: 280,(,O
Sentence: 280,16,O
Sentence: 280,/,O
Sentence: 280,49,O
Sentence: 280,),O
Sentence: 280,in,O
Sentence: 280,the,O
Sentence: 280,infusion,O
Sentence: 280,group,O
Sentence: 280,(,O
Sentence: 280,Delta,O
Sentence: 280,=,O
Sentence: 280,,O
Sentence: 280,-,O
Sentence: 280,6.7,O
Sentence: 280,%,O
Sentence: 280,;,O
Sentence: 280,95,O
Sentence: 280,%,O
Sentence: 280,confidence,O
Sentence: 280,interval,O
Sentence: 280,[,O
Sentence: 280,CI,O
Sentence: 280,],O
Sentence: 280,,O
Sentence: 280,-,O
Sentence: 280,24.6,O
Sentence: 280,%,O
Sentence: 280,to,O
Sentence: 280,11.2,O
Sentence: 280,%,O
Sentence: 280,),O
Sentence: 280,.,O
Sentence: 280,The,O
Sentence: 280,difference,O
Sentence: 280,between,O
Sentence: 280,the,O
Sentence: 280,bolus,O
Sentence: 280,and,O
Sentence: 280,infusion,O
Sentence: 280,groups,O
Sentence: 280,in,O
Sentence: 280,the,O
Sentence: 280,percentage,O
Sentence: 280,of,O
Sentence: 280,participants,O
Sentence: 280,who,O
Sentence: 280,saw,O
Sentence: 280,a,O
Sentence: 280,50,O
Sentence: 280,%,O
Sentence: 280,reduction,O
Sentence: 280,in,O
Sentence: 280,their,O
Sentence: 280,headache,B-Disease
Sentence: 280,intensity,O
Sentence: 280,within,O
Sentence: 280,30,O
Sentence: 280,minutes,O
Sentence: 280,was,O
Sentence: 280,11.8,O
Sentence: 280,%,O
Sentence: 280,(,O
Sentence: 280,95,O
Sentence: 280,%,O
Sentence: 280,CI,O
Sentence: 280,,O
Sentence: 280,-,O
Sentence: 280,9.6,O
Sentence: 280,%,O
Sentence: 280,to,O
Sentence: 280,33.3,O
Sentence: 280,%,O
Sentence: 280,),O
Sentence: 280,.,O
Sentence: 280,The,O
Sentence: 280,difference,O
Sentence: 280,in,O
Sentence: 280,the,O
Sentence: 280,percentage,O
Sentence: 280,of,O
Sentence: 280,patients,O
Sentence: 280,with,O
Sentence: 280,a,O
Sentence: 280,50,O
Sentence: 280,%,O
Sentence: 280,reduction,O
Sentence: 280,in,O
Sentence: 280,their,O
Sentence: 280,nausea,B-Disease
Sentence: 280,was,O
Sentence: 280,12.6,O
Sentence: 280,%,O
Sentence: 280,(,O
Sentence: 280,95,O
Sentence: 280,%,O
Sentence: 280,CI,O
Sentence: 280,,O
Sentence: 280,-,O
Sentence: 280,4.6,O
Sentence: 280,%,O
Sentence: 280,to,O
Sentence: 280,29.8,O
Sentence: 280,%,O
Sentence: 280,),O
Sentence: 280,.,O
Sentence: 280,CONCLUSION,O
Sentence: 280,:,O
Sentence: 280,A,O
Sentence: 280,50,O
Sentence: 280,%,O
Sentence: 280,reduction,O
Sentence: 280,in,O
Sentence: 280,the,O
Sentence: 280,incidence,O
Sentence: 280,of,O
Sentence: 280,akathisia,B-Disease
Sentence: 280,when,O
Sentence: 280,prochlorperazine,B-Chemical
Sentence: 280,was,O
Sentence: 280,administered,O
Sentence: 280,by,O
Sentence: 280,means,O
Sentence: 280,of,O
Sentence: 280,15,O
Sentence: 280,-,O
Sentence: 280,minute,O
Sentence: 280,intravenous,O
Sentence: 280,infusion,O
Sentence: 280,versus,O
Sentence: 280,a,O
Sentence: 280,2,O
Sentence: 280,-,O
Sentence: 280,minute,O
Sentence: 280,intravenous,O
Sentence: 280,push,O
Sentence: 280,was,O
Sentence: 280,not,O
Sentence: 280,detected,O
Sentence: 280,.,O
Sentence: 280,The,O
Sentence: 280,efficacy,O
Sentence: 280,of,O
Sentence: 280,prochlorperazine,B-Chemical
Sentence: 280,in,O
Sentence: 280,the,O
Sentence: 280,treatment,O
Sentence: 280,of,O
Sentence: 280,headache,B-Disease
Sentence: 280,and,O
Sentence: 280,nausea,B-Disease
Sentence: 280,likewise,O
Sentence: 280,did,O
Sentence: 280,not,O
Sentence: 280,appear,O
Sentence: 280,to,O
Sentence: 280,be,O
Sentence: 280,affected,O
Sentence: 280,by,O
Sentence: 280,the,O
Sentence: 280,rate,O
Sentence: 280,of,O
Sentence: 280,administration,O
Sentence: 280,",",O
Sentence: 280,although,O
Sentence: 280,no,O
Sentence: 280,formal,O
Sentence: 280,statistical,O
Sentence: 280,comparisons,O
Sentence: 280,were,O
Sentence: 280,made,O
Sentence: 280,.,O
Sentence: 281,Antithymocyte,B-Chemical
Sentence: 281,globulin,I-Chemical
Sentence: 281,in,O
Sentence: 281,the,O
Sentence: 281,treatment,O
Sentence: 281,of,O
Sentence: 281,D,O
Sentence: 281,-,O
Sentence: 281,penicillamine,O
Sentence: 281,-,O
Sentence: 281,induced,O
Sentence: 281,aplastic,B-Disease
Sentence: 281,anemia,I-Disease
Sentence: 281,.,O
Sentence: 282,A,O
Sentence: 282,patient,O
Sentence: 282,who,O
Sentence: 282,received,O
Sentence: 282,antithymocyte,B-Chemical
Sentence: 282,globulin,I-Chemical
Sentence: 282,therapy,O
Sentence: 282,for,O
Sentence: 282,aplastic,B-Disease
Sentence: 282,anemia,I-Disease
Sentence: 282,due,O
Sentence: 282,to,O
Sentence: 282,D,O
Sentence: 282,-,O
Sentence: 282,penicillamine,O
Sentence: 282,therapy,O
Sentence: 282,is,O
Sentence: 282,described,O
Sentence: 282,.,O
Sentence: 282,Bone,O
Sentence: 282,marrow,O
Sentence: 282,recovery,O
Sentence: 282,and,O
Sentence: 282,peripheral,O
Sentence: 282,blood,O
Sentence: 282,recovery,O
Sentence: 282,were,O
Sentence: 282,complete,O
Sentence: 282,1,O
Sentence: 282,month,O
Sentence: 282,and,O
Sentence: 282,3,O
Sentence: 282,months,O
Sentence: 282,",",O
Sentence: 282,respectively,O
Sentence: 282,",",O
Sentence: 282,after,O
Sentence: 282,treatment,O
Sentence: 282,",",O
Sentence: 282,and,O
Sentence: 282,blood,O
Sentence: 282,transfusion,O
Sentence: 282,or,O
Sentence: 282,other,O
Sentence: 282,therapies,O
Sentence: 282,were,O
Sentence: 282,not,O
Sentence: 282,necessary,O
Sentence: 282,in,O
Sentence: 282,a,O
Sentence: 282,follow,O
Sentence: 282,-,O
Sentence: 282,up,O
Sentence: 282,period,O
Sentence: 282,of,O
Sentence: 282,more,O
Sentence: 282,than,O
Sentence: 282,2,O
Sentence: 282,years,O
Sentence: 282,.,O
Sentence: 282,Use,O
Sentence: 282,of,O
Sentence: 282,antithymocyte,B-Chemical
Sentence: 282,globulin,I-Chemical
Sentence: 282,may,O
Sentence: 282,be,O
Sentence: 282,the,O
Sentence: 282,optimal,O
Sentence: 282,treatment,O
Sentence: 282,of,O
Sentence: 282,D,O
Sentence: 282,-,O
Sentence: 282,penicillamine,O
Sentence: 282,-,O
Sentence: 282,induced,O
Sentence: 282,aplastic,B-Disease
Sentence: 282,anemia,I-Disease
Sentence: 282,.,O
Sentence: 283,The,O
Sentence: 283,relationship,O
Sentence: 283,between,O
Sentence: 283,hippocampal,O
Sentence: 283,acetylcholine,B-Chemical
Sentence: 283,release,O
Sentence: 283,and,O
Sentence: 283,cholinergic,O
Sentence: 283,convulsant,O
Sentence: 283,sensitivity,O
Sentence: 283,in,O
Sentence: 283,withdrawal,O
Sentence: 283,seizure,B-Disease
Sentence: 283,-,O
Sentence: 283,prone,O
Sentence: 283,and,O
Sentence: 283,withdrawal,O
Sentence: 283,seizure,B-Disease
Sentence: 283,-,O
Sentence: 283,resistant,O
Sentence: 283,selected,O
Sentence: 283,mouse,O
Sentence: 283,lines,O
Sentence: 283,.,O
Sentence: 284,BACKGROUND,O
Sentence: 284,:,O
Sentence: 284,The,O
Sentence: 284,septo,O
Sentence: 284,-,O
