Sentence #,Word,Tag
Sentence: 12826,Prinzide,B-treatment
Sentence: 12826,12.5,O
Sentence: 12826,mg,O
Sentence: 12826,po,O
Sentence: 12826,daily,O
Sentence: 12826,",",O
Sentence: 12826,albuterol,B-treatment
Sentence: 12826,inhaler,I-treatment
Sentence: 12826,prn,O
Sentence: 12177,History,O
Sentence: 12177,of,O
Sentence: 12177,Present,O
Sentence: 12177,Illness,O
Sentence: 12177,:,O
Sentence: 12705,She,O
Sentence: 12705,was,O
Sentence: 12705,dialysed,O
Sentence: 12705,but,O
Sentence: 12705,was,O
Sentence: 12705,slightly,B-problem
Sentence: 12705,limited,I-problem
Sentence: 12705,by,O
Sentence: 12705,hypotension,B-problem
Sentence: 12705,.,O
Sentence: 8201,-,O
Sentence: 8201,epidural,B-problem
Sentence: 8201,abscess,I-problem
Sentence: 12776,Although,O
Sentence: 12776,there,O
Sentence: 12776,was,O
Sentence: 12776,never,O
Sentence: 12776,any,B-problem
Sentence: 12776,bacteria,I-problem
Sentence: 12776,isolated,O
Sentence: 12776,from,O
Sentence: 12776,the,B-test
Sentence: 12776,blood,I-test
Sentence: 12776,you,O
Sentence: 12776,had,O
Sentence: 12776,some,B-problem
Sentence: 12776,bacteria,I-problem
Sentence: 12776,in,I-problem
Sentence: 12776,the,I-problem
Sentence: 12776,urine,I-problem
Sentence: 12776,which,O
Sentence: 12776,you,O
Sentence: 12776,are,O
Sentence: 12776,being,O
Sentence: 12776,treated,O
Sentence: 12776,for,O
Sentence: 12776,.,O
Sentence: 10339,9.,O
Sentence: 10339,Hydrocodone-Acetaminophen,B-treatment
Sentence: 10339,5-500,O
Sentence: 10339,mg,O
Sentence: 10339,Tablet,O
Sentence: 10339,Sig,O
Sentence: 10339,:,O
Sentence: 10339,1-2,O
Sentence: 10339,Tablets,O
Sentence: 10339,PO,O
Sentence: 10339,Q4H,O
Sentence: 10339,(,O
Sentence: 10339,every,O
Sentence: 10339,4,O
Sentence: 10339,hours,O
Sentence: 10339,).,O
Sentence: 9128,Chem-7,B-test
Sentence: 9128,was,O
Sentence: 9128,a,B-test
Sentence: 9128,sodium,I-test
Sentence: 9128,of,O
Sentence: 9128,140,O
Sentence: 9128,",",O
Sentence: 9128,potassium,B-test
Sentence: 9128,of,O
Sentence: 9128,3.0,O
Sentence: 9128,",",O
Sentence: 9128,chloride,B-test
Sentence: 9128,108,O
Sentence: 9128,",",O
Sentence: 9128,bicarbonate,B-test
Sentence: 9128,24,O
Sentence: 9128,",",O
Sentence: 9128,BUN,B-test
Sentence: 9128,22,O
Sentence: 9128,",",O
Sentence: 9128,creatinine,B-test
Sentence: 9128,1.0,O
Sentence: 9128,and,O
Sentence: 9128,glucose,B-test
Sentence: 9128,117,O
Sentence: 9128,.,O
Sentence: 13062,extrem,B-problem
Sentence: 13062,warm,I-problem
Sentence: 13062,",",O
Sentence: 13062,no,O
Sentence: 13062,edema,B-problem
Sentence: 13062,",",O
Sentence: 13062,no,O
Sentence: 13062,varicosities,B-problem
Sentence: 13062,",",O
Sentence: 13062,2+,O
Sentence: 13062,pedal,B-test
Sentence: 13062,pulses,I-test
Sentence: 6396,SOCIAL,O
Sentence: 6396,HISTORY,O
Sentence: 6396,:,O
Sentence: 12357,10/17/2001,O
Sentence: 12357,12:00:00,O
Sentence: 12357,AM,O
Sentence: 7147,The,O
Sentence: 7147,patient,O
Sentence: 7147,was,O
Sentence: 7147,subsequently,O
Sentence: 7147,admitted,O
Sentence: 7147,to,O
Sentence: 7147,the,O
Sentence: 7147,Trauma,O
Sentence: 7147,Service,O
Sentence: 7147,on,O
Sentence: 7147,2010-06-28,O
Sentence: 7147,under,O
Sentence: 7147,the,O
Sentence: 7147,direction,O
Sentence: 7147,of,O
Sentence: 7147,Dr.,O
Sentence: 7147,Lowery,O
Sentence: 7147,.,O
Sentence: 6281,Frank,O
Sentence: 6281,Linda,O
Sentence: 6281,MD,O
Sentence: 6281,44-897,O
Sentence: 1474,Signed,O
Sentence: 5533,Discharge,O
Sentence: 5533,Date,O
Sentence: 5533,:,O
Sentence: 3680,Labetalol,B-treatment
Sentence: 3680,was,O
Sentence: 3680,stopped,O
Sentence: 3680,and,O
Sentence: 3680,he,O
Sentence: 3680,received,O
Sentence: 3680,a,B-treatment
Sentence: 3680,500,I-treatment
Sentence: 3680,cc,I-treatment
Sentence: 3680,fluid,I-treatment
Sentence: 3680,bolus,I-treatment
Sentence: 3680,and,O
Sentence: 3680,his,B-test
Sentence: 3680,blood,I-test
Sentence: 3680,pressure,I-test
Sentence: 3680,rose,O
Sentence: 3680,to,O
Sentence: 3680,SBP,B-test
Sentence: 3680,90,O
Sentence: 3680,s.,O
Sentence: 3566,In,O
Sentence: 3566,general,O
Sentence: 3566,",",O
Sentence: 3566,patient,O
Sentence: 3566,in,O
Sentence: 3566,no,O
Sentence: 3566,acute,B-problem
Sentence: 3566,distress,I-problem
Sentence: 3566,.,O
Sentence: 9743,In,O
Sentence: 9743,addition,O
Sentence: 9743,",",O
Sentence: 9743,his,B-test
Sentence: 9743,cyclosporin,I-test
Sentence: 9743,levels,I-test
Sentence: 9743,were,O
Sentence: 9743,checked,O
Sentence: 9743,.,O
Sentence: 6320,HEIGHT,O
Sentence: 6320,63,O
Sentence: 6320,HEENT,B-test
Sentence: 6320,NORMAL,O
Sentence: 6320,MOUTH,O
Sentence: 6320,NORMAL,O
Sentence: 6320,NECK,O
Sentence: 6320,NORMAL,O
Sentence: 6320,BREASTS,O
Sentence: 6320,NORMAL,O
Sentence: 6320,No,O
Sentence: 6320,masses,B-problem
Sentence: 6320,NIPPLES,O
Sentence: 6320,NORMAL,O
Sentence: 6320,CHEST,O
Sentence: 6320,NORMAL,O
Sentence: 6320,CTA,B-test
Sentence: 6320,bilat,O
Sentence: 6320,",",O
Sentence: 6320,neg,O
Sentence: 6320,wheezing,B-problem
Sentence: 6320,COR,O
Sentence: 6320,NORMAL,O
Sentence: 6320,NSR,O
Sentence: 6320,",",O
Sentence: 6320,no,O
Sentence: 6320,murmur,B-problem
Sentence: 6320,ABDOMEN,O
Sentence: 6320,Gravid,B-problem
Sentence: 6320,",",O
Sentence: 6320,vtx,O
Sentence: 6320,.,O
Sentence: 8636,Mr.,O
Sentence: 8636,Andersen,O
Sentence: 8636,is,O
Sentence: 8636,a,O
Sentence: 8636,71-year-old,O
Sentence: 8636,male,O
Sentence: 8636,with,O
Sentence: 8636,worsening,B-problem
Sentence: 8636,anginal,I-problem
Sentence: 8636,symptoms,I-problem
Sentence: 8636,who,O
Sentence: 8636,underwent,O
Sentence: 8636,catheterization,B-test
Sentence: 8636,that,O
Sentence: 8636,showed,O
Sentence: 8636,severe,B-problem
Sentence: 8636,three-vessel,I-problem
Sentence: 8636,disease,I-problem
Sentence: 8636,.,O
Sentence: 15507,Sodium,B-test
Sentence: 15507,of,O
Sentence: 15507,130,O
Sentence: 15507,",",O
Sentence: 15507,potassium,B-test
Sentence: 15507,3.5,O
Sentence: 15507,",",O
Sentence: 15507,chloride,B-test
Sentence: 15507,93,O
Sentence: 15507,",",O
Sentence: 15507,bicarbonate,B-test
Sentence: 15507,28,O
Sentence: 15507,",",O
Sentence: 15507,BUN,B-test
Sentence: 15507,15,O
Sentence: 15507,",",O
Sentence: 15507,creatinine,B-test
Sentence: 15507,"1.1,",O
Sentence: 15507,prothrombin,B-test
Sentence: 15507,time,I-test
Sentence: 15507,14.1,O
Sentence: 15507,",",O
Sentence: 15507,partial,B-test
Sentence: 15507,thrombin,I-test
Sentence: 15507,time,I-test
Sentence: 15507,29.7,O
Sentence: 15507,.,O
Sentence: 665,1928-11-23,O
Sentence: 2026,17.,O
Sentence: 2026,Aspirin,B-treatment
Sentence: 2026,325,O
Sentence: 2026,mg,O
Sentence: 2026,Tablet,O
Sentence: 2026,",",O
Sentence: 2026,Delayed,O
Sentence: 2026,Release,O
Sentence: 2026,(,O
Sentence: 2026,E.C.,O
Sentence: 2026,),O
Sentence: 2026,Sig,O
Sentence: 2026,:,O
Sentence: 2026,One,O
Sentence: 2026,(,O
Sentence: 2026,1,O
Sentence: 2026,),O
Sentence: 2026,Tablet,O
Sentence: 2026,",",O
Sentence: 2026,Delayed,O
Sentence: 2026,Release,O
Sentence: 2026,(,O
Sentence: 2026,E.C.,O
Sentence: 2026,),O
Sentence: 2026,PO,O
Sentence: 2026,DAILY,O
Sentence: 2026,(,O
Sentence: 2026,Daily,O
Sentence: 2026,).,O
Sentence: 10621,D,O
Sentence: 10621,:,O
Sentence: 93,78y,O
Sentence: 6743,CONTINGENT,O
Sentence: 6743,UPON,O
Sentence: 8080,Physical,O
Sentence: 8080,Exam,O
Sentence: 8080,:,O
Sentence: 1441,Diverticulitis,B-problem
Sentence: 6868,HIV,B-test
Sentence: 6868,testing,I-test
Sentence: 6868,results,O
Sentence: 6868,pending,O
Sentence: 6868,.,O
Sentence: 10573,Return,O
Sentence: 10573,immediately,O
Sentence: 10573,for,O
Sentence: 10573,worsening,O
Sentence: 10573,signs,O
Sentence: 10573,of,O
Sentence: 10573,infection,B-problem
Sentence: 10573,(,O
Sentence: 10573,increased,B-problem
Sentence: 10573,swelling,I-problem
Sentence: 10573,",",O
Sentence: 10573,pain,B-problem
Sentence: 10573,",",O
Sentence: 10573,redness,B-problem
Sentence: 10573,),O
Sentence: 10573,or,O
Sentence: 10573,for,O
Sentence: 10573,any,B-problem
Sentence: 10573,neurologic,I-problem
Sentence: 10573,changes,I-problem
Sentence: 10573,(,O
Sentence: 10573,blurry,B-problem
Sentence: 10573,or,I-problem
Sentence: 10573,double,I-problem
Sentence: 10573,vision,I-problem
Sentence: 10573,",",O
Sentence: 10573,headaches,B-problem
Sentence: 10573,",",O
Sentence: 10573,trouble,B-problem
Sentence: 10573,walking,I-problem
Sentence: 10573,",",O
Sentence: 10573,etc,O
Sentence: 10573,),O
Sentence: 10573,.,O
Sentence: 13366,She,O
Sentence: 13366,is,O
Sentence: 13366,a,O
Sentence: 13366,seventy-one,O
Sentence: 13366,year,O
Sentence: 13366,old,O
Sentence: 13366,female,O
Sentence: 13366,with,O
Sentence: 13366,a,O
Sentence: 13366,history,O
Sentence: 13366,of,O
Sentence: 13366,hypertension,B-problem
Sentence: 13366,who,O
Sentence: 13366,is,O
Sentence: 13366,in,O
Sentence: 13366,otherwise,O
Sentence: 13366,good,O
Sentence: 13366,health,O
Sentence: 13366,.,O
Sentence: 13924,PAST,O
Sentence: 13924,MEDICAL,O
Sentence: 13924,HISTORY,O
Sentence: 13924,:,O
Sentence: 14602,Apgars,B-test
Sentence: 14602,were,O
Sentence: 14602,6,O
Sentence: 14602,and,O
Sentence: 14602,9,O
Sentence: 14602,.,O
Sentence: 12191,Hep,B-problem
Sentence: 12191,C,I-problem
Sentence: 5838,You,O
Sentence: 5838,are,O
Sentence: 5838,to,O
Sentence: 5838,return,O
Sentence: 5838,to,O
Sentence: 5838,the,O
Sentence: 5838,hospital,O
Sentence: 5838,immediately,O
Sentence: 5838,if,O
Sentence: 5838,you,O
Sentence: 5838,should,O
Sentence: 5838,experience,O
Sentence: 5838,any,B-problem
Sentence: 5838,chest,I-problem
Sentence: 5838,pain,I-problem
Sentence: 5838,",",O
Sentence: 5838,shortness,B-problem
Sentence: 5838,of,I-problem
Sentence: 5838,breath,I-problem
Sentence: 5838,",",O
Sentence: 5838,fevers,B-problem
Sentence: 5838,or,O
Sentence: 5838,any,B-problem
Sentence: 5838,other,I-problem
Sentence: 5838,worrisome,I-problem
Sentence: 5838,symptom,I-problem
Sentence: 5838,.,O
Sentence: 6083,no,O
Sentence: 6083,",",O
Sentence: 6083,tob,O
Sentence: 6083,",",O
Sentence: 6083,no,O
Sentence: 6083,etoh,O
Sentence: 6083,",",O
Sentence: 6083,no,O
Sentence: 6083,drugs,O
Sentence: 6934,bnzodzpn,B-test
Sentence: 6934,-,O
Sentence: 6934,NEG,O
Sentence: 6934,barbitrt,B-test
Sentence: 6934,-,O
Sentence: 6934,NEG,O
Sentence: 6934,opiates,B-test
Sentence: 6934,-,O
Sentence: 6934,NEG,O
Sentence: 6934,cocaine,B-test
Sentence: 6934,-,O
Sentence: 6934,NEG,O
Sentence: 6934,amphetmn,B-test
Sentence: 6934,-,O
Sentence: 6934,NEG,O
Sentence: 6934,mthdone,B-test
Sentence: 6934,-,O
Sentence: 6934,NEG,O
Sentence: 15439,Disp,O
Sentence: 15439,:*,O
Sentence: 15439,15,O
Sentence: 15439,Tablet,O
Sentence: 15439,(s)*,O
Sentence: 15439,Refills,O
Sentence: 15439,:*,O
Sentence: 15439,0,O
Sentence: 15439,*,O
Sentence: 10179,A,B-test
Sentence: 10179,Panorex,I-test
Sentence: 10179,x-ray,I-test
Sentence: 10179,of,O
Sentence: 10179,his,O
Sentence: 10179,two,O
Sentence: 10179,teeth,O
Sentence: 10179,were,O
Sentence: 10179,obtained,O
Sentence: 10179,and,O
Sentence: 10179,a,B-test
Sentence: 10179,Dental,I-test
Sentence: 10179,Consultation,I-test
Sentence: 10179,was,O
Sentence: 10179,done,O
Sentence: 10179,.,O
Sentence: 2844,Now,O
Sentence: 2844,living,O
Sentence: 2844,at,O
Sentence: 2844,the,O
Sentence: 2844,DBT,O
Sentence: 2844,House,O
Sentence: 2844,on,O
Sentence: 2844,Treva,O
Sentence: 2844,Williamson,O
Sentence: 2844,in,O
Sentence: 2844,Westborough,O
Sentence: 2844,.,O
Sentence: 8876,RECTAL,O
Sentence: 8876,:,O
Sentence: 6415,1.,O
Sentence: 6415,Colace,B-treatment
Sentence: 6415,",",O
Sentence: 6415,100,O
Sentence: 6415,mg,O
Sentence: 6415,PO,O
Sentence: 6415,bid,O
Sentence: 6415,.,O
Sentence: 6117,Moderate,B-problem
Sentence: 6117,(,I-problem
Sentence: 6117,2,I-problem
Sentence: 6117,+),I-problem
Sentence: 6117,mitral,I-problem
Sentence: 6117,regurgitation,I-problem
Sentence: 6117,is,O
Sentence: 6117,seen,O
Sentence: 6117,.,O
Sentence: 11768,Monitor,O
Sentence: 11768,wounds,B-problem
Sentence: 11768,for,O
Sentence: 11768,signs,B-problem
Sentence: 11768,of,I-problem
Sentence: 11768,infection,I-problem
Sentence: 11768,.,O
Sentence: 11768,Please,O
Sentence: 11768,call,O
Sentence: 11768,with,O
Sentence: 11768,any,O
Sentence: 11768,concerns,O
Sentence: 11768,or,O
Sentence: 11768,questions,O
Sentence: 11768,.,O
Sentence: 2346,Responsible,O
Sentence: 2346,After,O
Sentence: 2346,Study,O
Sentence: 2346,for,O
Sentence: 2346,Causing,O
Sentence: 2346,Admission,O
Sentence: 2346,),O
Sentence: 2346,Obstructive,B-problem
Sentence: 2346,Sleep,I-problem
Sentence: 2346,Apnea,I-problem
Sentence: 7258,IMPRESSION,O
Sentence: 7258,:,O
Sentence: 2353,Has,O
Sentence: 2353,significant,B-problem
Sentence: 2353,cardiac,I-problem
Sentence: 1152,Attending,O
Sentence: 1152,:,O
Sentence: 10645,Age,O
Sentence: 10645,:,O
Sentence: 2765,PT,B-test
Sentence: 2765,14.2,O
Sentence: 2765,",",O
Sentence: 2765,PTT,B-test
Sentence: 2765,108.5,O
Sentence: 2765,",",O
Sentence: 2765,INR,B-test
Sentence: 2765,1.3,O
Sentence: 2765,.,O
Sentence: 1594,Stable,O
Sentence: 3866,Home,O
Sentence: 3866,with,O
Sentence: 3866,Service,O
Sentence: 2632,Chest,O
Sentence: 2632,:,O
Sentence: 2632,Mild,B-problem
Sentence: 2632,intercostal,I-problem
Sentence: 2632,and,I-problem
Sentence: 2632,sternal,I-problem
Sentence: 2632,retractions,I-problem
Sentence: 2632,.,O
Sentence: 901,Jessica,O
Sentence: 901,Ashley,O
Sentence: 901,MD,O
Sentence: 901,19-617,O
Sentence: 2273,She,O
Sentence: 2273,had,O
Sentence: 2273,been,O
Sentence: 2273,placed,O
Sentence: 2273,on,O
Sentence: 2273,heparin,B-treatment
Sentence: 2273,initially,O
Sentence: 2273,",",O
Sentence: 2273,but,O
Sentence: 2273,this,O
Sentence: 2273,was,O
Sentence: 2273,discontinued,O
Sentence: 2273,after,O
Sentence: 2273,the,B-test
Sentence: 2273,magnetic,I-test
Sentence: 2273,resonance,I-test
Sentence: 2273,imaging,I-test
Sentence: 2273,results,O
Sentence: 2273,were,O
Sentence: 2273,obtained,O
Sentence: 2273,.,O
Sentence: 3558,The,O
Sentence: 3558,patient,O
Sentence: 3558,lives,O
Sentence: 3558,alone,O
Sentence: 3558,.,O
Sentence: 1650,Treatment,O
Sentence: 1650,Rendered,O
Sentence: 1650,:,O
Sentence: 8939,02/20/91,O
Sentence: 7238,2017-06-14,O
Sentence: 7238,02:06AM,O
Sentence: 7238,BLOOD,B-test
Sentence: 7395,It,O
Sentence: 7395,is,O
Sentence: 7395,recommended,O
Sentence: 7395,that,O
Sentence: 7395,you,O
Sentence: 7395,receive,O
Sentence: 7395,follow-up,O
Sentence: 7395,care,O
Sentence: 7395,with,O
Sentence: 7395,the,O
Sentence: 7395,Department,O
Sentence: 7395,of,O
Sentence: 7395,Orthopaedics,O
Sentence: 7395,if,O
Sentence: 7395,your,B-problem
Sentence: 7395,symptoms,I-problem
Sentence: 7395,are,O
Sentence: 7395,not,O
Sentence: 7395,improved,O
Sentence: 7395,in,O
Sentence: 7395,5-7,O
Sentence: 7395,days,O
Sentence: 7395,.,O
Sentence: 3122,Follow,O
Sentence: 3122,up,O
Sentence: 3122,will,O
Sentence: 3122,be,O
Sentence: 3122,with,O
Sentence: 3122,Dr.,O
Sentence: 3122,A,O
Sentence: 3122,Flow,O
Sentence: 3122,from,O
Sentence: 3122,Stromware,O
Sentence: 3122,St.,O
Sentence: 3122,",",O
Sentence: 3122,Balt,O
Sentence: 3122,who,O
Sentence: 3122,is,O
Sentence: 3122,the,O
Sentence: 3122,patient,O
Sentence: 3122,&apos;s,O
Sentence: 3122,primary,O
Sentence: 3122,oncologist,O
Sentence: 3122,there,O
Sentence: 3122,.,O
Sentence: 13606,so,O
Sentence: 7888,Avoid,O
Sentence: 7888,grapefruit,O
Sentence: 7888,unless,O
Sentence: 7888,MD,O
Sentence: 7888,instructs,O
Sentence: 7888,otherwise,O
Sentence: 7888,.,O
Sentence: 10976,The,O
Sentence: 10976,patient,O
Sentence: 10976,should,O
Sentence: 10976,have,O
Sentence: 10976,follow,O
Sentence: 10976,up,O
Sentence: 10976,with,O
Sentence: 10976,his,O
Sentence: 10976,primary,O
Sentence: 10976,care,O
Sentence: 10976,physician,O
Sentence: 10976,Dr.,O
Sentence: 10976,Rod,O
Sentence: 10976,Linkeboltshieltrus,O
Sentence: 10976,at,O
Sentence: 10976,the,O
Sentence: 10976,TRE,O
Sentence: 10976,453,O
Sentence: 10976,about,O
Sentence: 10976,one,O
Sentence: 10976,week,O
Sentence: 10976,after,O
Sentence: 10976,discharge,O
Sentence: 10976,from,O
Sentence: 10976,rehab,O
Sentence: 10976,facility,O
Sentence: 10976,.,O
Sentence: 11537,He,O
Sentence: 11537,is,O
Sentence: 11537,able,O
Sentence: 11537,to,O
Sentence: 11537,walk,O
Sentence: 11537,about,O
Sentence: 11537,the,O
Sentence: 11537,floor,O
Sentence: 11537,on,O
Sentence: 11537,the,O
Sentence: 11537,days,O
Sentence: 11537,prior,O
Sentence: 11537,to,O
Sentence: 11537,discharge,O
Sentence: 11537,",",O
Sentence: 11537,with,O
Sentence: 11537,the,O
Sentence: 11537,assistance,O
Sentence: 11537,of,O
Sentence: 11537,the,O
Sentence: 11537,physical,O
Sentence: 11537,therapist,O
Sentence: 11537,and,O
Sentence: 11537,nurses,O
Sentence: 11537,.,O
Sentence: 10587,08/07/1992,O
Sentence: 9376,Her,B-test
Sentence: 9376,O2,I-test
Sentence: 9376,sat,I-test
Sentence: 9376,was,O
Sentence: 9376,stable,O
Sentence: 9376,at,O
Sentence: 9376,94-97%,O
Sentence: 9376,on,O
Sentence: 9376,2.5L,O
Sentence: 9376,of,O
Sentence: 9376,supplemental,B-treatment
Sentence: 9376,O2,I-treatment
Sentence: 9376,.,O
Sentence: 629,The,O
Sentence: 629,patient,O
Sentence: 629,did,O
Sentence: 629,fall,O
Sentence: 629,while,O
Sentence: 629,inhouse,O
Sentence: 629,.,O
Sentence: 12010,He,O
Sentence: 12010,has,O
Sentence: 12010,a,O
Sentence: 12010,ten,O
Sentence: 12010,pack,O
Sentence: 12010,year,O
Sentence: 12010,history,O
Sentence: 12010,of,O
Sentence: 12010,smoking,O
Sentence: 12010,",",O
Sentence: 12010,quit,O
Sentence: 12010,in,O
Sentence: 12010,1990,O
Sentence: 12010,.,O
Sentence: 2467,The,O
Sentence: 2467,patient,O
Sentence: 2467,was,O
Sentence: 2467,an,O
Sentence: 2467,elderly,O
Sentence: 2467,woman,O
Sentence: 2467,in,O
Sentence: 2467,no,O
Sentence: 2467,acute,B-problem
Sentence: 2467,distress,I-problem
Sentence: 2467,.,O
Sentence: 8699,11.,O
Sentence: 8699,Potassium,B-treatment
Sentence: 8699,Chloride,I-treatment
Sentence: 8699,10,O
Sentence: 8699,mEq,O
Sentence: 8699,Capsule,O
Sentence: 8699,",",O
Sentence: 8699,Sustained,O
Sentence: 8699,Release,O
Sentence: 8699,Sig,O
Sentence: 8699,:,O
Sentence: 8699,Two,O
Sentence: 8699,(,O
Sentence: 8699,2,O
Sentence: 8699,),O
Sentence: 8699,Capsule,O
Sentence: 8699,",",O
Sentence: 8699,Sustained,O
Sentence: 8699,Release,O
Sentence: 8699,PO,O
Sentence: 8699,Q12H,O
Sentence: 8699,(,O
Sentence: 8699,every,O
Sentence: 8699,12,O
Sentence: 8699,hours,O
Sentence: 8699,).,O
Sentence: 3803,Discharge,O
Sentence: 3803,Diagnosis,O
Sentence: 3803,:,O
Sentence: 8254,He,O
Sentence: 8254,was,O
Sentence: 8254,continued,O
Sentence: 8254,on,O
Sentence: 8254,IV,B-treatment
Sentence: 8254,vancomycin,I-treatment
Sentence: 8254,throughout,O
Sentence: 8254,his,O
Sentence: 8254,course,O
Sentence: 8254,and,O
Sentence: 8254,had,O
Sentence: 8254,therapeutic,O
Sentence: 8254,troughs,B-test
Sentence: 8254,.,O
Sentence: 8456,HEENT,B-test
Sentence: 8456,exam,I-test
Sentence: 8456,was,O
Sentence: 8456,unremarkable,O
Sentence: 8456,.,O
Sentence: 9356,HOSPITAL,O
Sentence: 9356,COURSE,O
Sentence: 9356,BY,O
Sentence: 9356,SYSTEM,O
Sentence: 9356,:,O
Sentence: 4458,2513486,O
Sentence: 8868,Had,O
Sentence: 8868,tubular,B-problem
Sentence: 8868,breath,I-problem
Sentence: 8868,sounds,I-problem
Sentence: 8868,especially,O
Sentence: 8868,in,O
Sentence: 8868,the,O
Sentence: 8868,lower,O
Sentence: 8868,lung,O
Sentence: 8868,fields,O
Sentence: 8868,.,O
Sentence: 13071,He,O
Sentence: 13071,was,O
Sentence: 13071,extubated,O
Sentence: 13071,by,O
Sentence: 13071,POD,O
Sentence: 13071,#1,O
Sentence: 13071,.,O
Sentence: 12748,7.,O
Sentence: 12748,Calcium,B-treatment
Sentence: 12748,Acetate,I-treatment
Sentence: 12748,667,O
Sentence: 12748,mg,O
Sentence: 12748,Tablet,O
Sentence: 12748,Sig,O
Sentence: 12748,:,O
Sentence: 12748,One,O
Sentence: 12748,(,O
Sentence: 12748,1,O
Sentence: 12748,),O
Sentence: 12748,Tablet,O
Sentence: 12748,PO,O
Sentence: 12748,TID,O
Sentence: 12748,W/,O
Sentence: 12748,MEALS,O
Sentence: 12748,(,O
Sentence: 12748,3,O
Sentence: 12748,TIMES,O
Sentence: 12748,A,O
Sentence: 12748,DAY,O
Sentence: 12748,WITH,O
Sentence: 12748,MEALS,O
Sentence: 12748,),O
Sentence: 12748,.,O
Sentence: 14361,On,O
Sentence: 14361,admission,O
Sentence: 14361,",",O
Sentence: 14361,electrocardiogram,B-test
Sentence: 14361,showed,O
Sentence: 14361,less,O
Sentence: 14361,than,O
Sentence: 14361,1,O
Sentence: 14361,mm.,O
Sentence: 14361,of,O
Sentence: 14361,ST,B-problem
Sentence: 14361,depression,I-problem
Sentence: 14361,in,I-problem
Sentence: 14361,V4,I-problem
Sentence: 14361,to,I-problem
Sentence: 14361,V6,I-problem
Sentence: 14361,",",O
Sentence: 14361,which,O
Sentence: 14361,is,O
Sentence: 14361,likely,O
Sentence: 14361,the,O
Sentence: 14361,patient,O
Sentence: 14361,&apos;s,O
Sentence: 14361,baseline,O
Sentence: 14361,.,O
Sentence: 10882,The,O
Sentence: 10882,patient,O
Sentence: 10882,had,O
Sentence: 10882,missed,O
Sentence: 10882,his,O
Sentence: 10882,usual,O
Sentence: 10882,monthly,O
Sentence: 10882,change,O
Sentence: 10882,of,O
Sentence: 10882,his,B-treatment
Sentence: 10882,suprapubic,I-treatment
Sentence: 10882,catheter,I-treatment
Sentence: 10882,and,O
Sentence: 10882,felt,O
Sentence: 10882,discomfort,B-problem
Sentence: 10882,and,O
Sentence: 10882,noticed,O
Sentence: 10882,some,B-problem
Sentence: 10882,blood,I-problem
Sentence: 10882,at,I-problem
Sentence: 10882,the,I-problem
Sentence: 10882,site,I-problem
Sentence: 10882,of,O
Sentence: 10882,the,O
Sentence: 10882,catheter,O
Sentence: 10882,.,O
Sentence: 8674,Medications,O
Sentence: 8674,on,O
Sentence: 8674,Admission,O
Sentence: 8674,:,O
Sentence: 13773,However,O
Sentence: 13773,",",O
Sentence: 13773,his,B-test
Sentence: 13773,urine,I-test
Sentence: 13773,culture,I-test
Sentence: 13773,from,O
Sentence: 13773,the,O
Sentence: 13773,same,O
Sentence: 13773,day,O
Sentence: 13773,remained,O
Sentence: 13773,negative,O
Sentence: 13773,",",O
Sentence: 13773,and,O
Sentence: 13773,this,O
Sentence: 13773,was,O
Sentence: 13773,discontinued,O
Sentence: 13773,two,O
Sentence: 13773,days,O
Sentence: 13773,later,O
Sentence: 13773,.,O
Sentence: 6260,lasix,B-treatment
Sentence: 6260,alt,O
Sentence: 6260,40,O
Sentence: 6260,mg,O
Sentence: 6260,and,O
Sentence: 6260,20,O
Sentence: 6260,mg,O
Sentence: 6260,qday,O
Sentence: 14683,Job,O
Sentence: 14683,#:,O
Sentence: 16269,405831,O
Sentence: 10425,He,O
Sentence: 10425,uses,O
Sentence: 10425,a,B-treatment
Sentence: 10425,cane,I-treatment
Sentence: 10425,p.r.n.,O
Sentence: 10425,for,O
Sentence: 10425,walking,O
Sentence: 10425,.,O
Sentence: 1862,Previous,O
Sentence: 1862,hospital,O
Sentence: 1862,course,O
Sentence: 1862,(,O
Sentence: 1862,per,O
Sentence: 1862,H&P,O
Sentence: 1862,):,O
Sentence: 12333,OTHER,O
Sentence: 12333,TREATMENTS,O
Sentence: 12333,/,O
Sentence: 12333,PROCEDURES,O
Sentence: 12333,(,O
Sentence: 12333,NOT,O
Sentence: 12333,IN,O
Sentence: 12333,O.R.,O
Sentence: 12333,),O
Sentence: 8470,Bowel,O
Sentence: 8470,sounds,O
Sentence: 8470,were,O
Sentence: 8470,present,O
Sentence: 8470,.,O
Sentence: 12108,Extremities,O
Sentence: 12108,:,O
Sentence: 14732,His,O
Sentence: 14732,postoperative,O
Sentence: 14732,course,O
Sentence: 14732,was,O
Sentence: 14732,generally,O
Sentence: 14732,unremarkable,O
Sentence: 14732,except,O
Sentence: 14732,for,O
Sentence: 14732,a,O
Sentence: 14732,prolonged,O
Sentence: 14732,course,O
Sentence: 14732,of,O
Sentence: 14732,advancement,O
Sentence: 14732,with,O
Sentence: 14732,range,O
Sentence: 14732,of,O
Sentence: 14732,motion,O
Sentence: 14732,of,O
Sentence: 14732,his,O
Sentence: 14732,left,O
Sentence: 14732,shoulder,O
Sentence: 14732,.,O
Sentence: 5004,Resting,B-test
Sentence: 5004,WMA,I-test
