0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
2208,2148,4428.0,6175.0,1381.0,421.0,315.0,2148.0,1184.0,5347.0,1443.0,2148.0,2376.0,1381.0,4072.0,3591.0,1134.0,1009.0,2148.0,2392.0,167.0,4485.0,6290.0,3723.0,5504.0,2148.0,5451.0,1390.0,2148.0,3533.0,3874.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,642,4072.0,5669.0,1443.0,4843.0,167.0,1360.0,1665.0,536.0,4248.0,6193.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,5332,2248.0,1381.0,3683.0,2148.0,2341.0,3460.0,4853.0,2331.0,1390.0,742.0,5966.0,1443.0,982.0,1810.0,2381.0,3902.0,1558.0,5060.0,4961.0,1549.0,1241.0,3989.0,4995.0,5440.0,1307.0,2484.0,511.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1441,5926,2919.0,782.0,1631.0,1558.0,5901.0,5698.0,903.0,4756.0,5698.0,903.0,5762.0,4961.0,4072.0,4995.0,5440.0,3935.0,299.0,389.0,1390.0,6350.0,3.0,1390.0,2287.0,1381.0,2533.0,1381.0,4157.0,1443.0,2809.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,1379,3935.0,1241.0,1150.0,1233.0,1381.0,27.0,2919.0,1387.0,1443.0,2602.0,2662.0,2521.0,2521.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3386,2148,4592.0,982.0,14.0,4072.0,2519.0,6157.0,461.0,276.0,363.0,4053.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5517,4153,1390.0,6229.0,5440.0,6298.0,4094.0,536.0,2148.0,4954.0,1390.0,3399.0,4008.0,2747.0,4263.0,4073.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1589,1558,1980.0,5114.0,1381.0,3360.0,4961.0,3918.0,3853.0,1558.0,4168.0,4961.0,1381.0,820.0,1558.0,2696.0,4961.0,1381.0,2083.0,1558.0,2696.0,4961.0,1381.0,1595.0,1558.0,2696.0,4961.0,1381.0,2584.0,1558.0,2696.0,4961.0,1381.0,5500.0,1558.0,2696.0,4961.0,1381.0,2164.0,1558.0,2696.0,4961.0,1381.0,2410.0,1558.0,3799.0,4961.0,1381.0,1690.0,1558.0,2696.0,4961.0,1381.0,1646.0,1558.0,2696.0,4961.0,1381.0,1984.0,1558.0,2696.0,4961.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,1307,4236.0,1250.0,1381.0,2530.0,1677.0,1390.0,332.0,4708.0,1443.0,4812.0,1677.0,1390.0,4316.0,5255.0,1558.0,2763.0,3483.0,1267.0,2058.0,2446.0,3918.0,1195.0,903.0,1206.0,4961.0,4072.0,2468.0,2662.0,3923.0,2102.0,1390.0,1644.0,6377.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2571,3483,4922.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,5826,6127.0,4614.0,1390.0,2676.0,5558.0,2662.0,2148.0,1216.0,3092.0,3168.0,1426.0,6157.0,684.0,1443.0,3862.0,2631.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5113,5504,5352.0,3727.0,2662.0,5332.0,772.0,4107.0,1789.0,268.0,6157.0,168.0,6112.0,5686.0,1381.0,2662.0,6095.0,6503.0,765.0,4072.0,25.0,2747.0,4263.0,4730.0,5440.0,2148.0,2474.0,511.0,3967.0,1381.0,1443.0,958.0,2924.0,1443.0,4843.0,2881.0,1307.0,113.0,6472.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,444,5577.0,4072.0,3893.0,167.0,2706.0,1390.0,2512.0,574.0,1558.0,283.0,4961.0,4756.0,2512.0,574.0,1558.0,4870.0,4961.0,4756.0,2512.0,574.0,1558.0,3842.0,4961.0,1381.0,1443.0,958.0,2148.0,5577.0,4072.0,895.0,5167.0,2919.0,1638.0,6377.0,536.0,6249.0,6115.0,1443.0,2602.0,2747.0,3911.0,1299.0,2662.0,1307.0,2066.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4661,4614,1390.0,73.0,155.0,1241.0,2468.0,2662.0,557.0,1443.0,3814.0,3365.0,2662.0,1638.0,6377.0,1381.0,5639.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,3186,1563.0,4072.0,982.0,315.0,2148.0,1742.0,4975.0,1381.0,1443.0,1307.0,4304.0,1159.0,3383.0,315.0,2148.0,4396.0,4975.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6398,1496,1558.0,70.0,6059.0,4246.0,4961.0,1381.0,0.0,3269.0,1390.0,2148.0,2853.0,1400.0,2155.0,1558.0,3681.0,1349.0,3483.0,3407.0,4094.0,882.0,4961.0,1241.0,5010.0,4943.0,1307.0,3605.0,258.0,1737.0,1381.0,6095.0,1241.0,2381.0,843.0,2662.0,1307.0,258.0,4913.0,1753.0,798.0,2102.0,1390.0,5428.0,2884.0,1558.0,206.0,919.0,1381.0,1076.0,2599.0,4961.0,1381.0,1810.0,725.0,2537.0,1501.0,2148.0,2155.0,1443.0,2148.0,5428.0,2884.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,1199,1549.0,5403.0,1241.0,4995.0,36.0,2148.0,3104.0,5409.0,441.0,2698.0,1703.0,167.0,1307.0,168.0,5746.0,3341.0,5414.0,3269.0,1390.0,2304.0,1381.0,1393.0,3269.0,1390.0,4965.0,1381.0,1443.0,2620.0,3269.0,1390.0,3699.0,4072.0,3589.0,2919.0,650.0,3269.0,1390.0,1234.0,182.0,2816.0,3483.0,5041.0,5403.0,1241.0,4995.0,5440.0,4445.0,5248.0,580.0,2599.0,2816.0,1443.0,5248.0,580.0,2599.0,5041.0,2662.0,5248.0,2102.0,1390.0,4886.0,2747.0,222.0,1299.0,536.0,6249.0,4613.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,1390,2025.0,1095.0,5440.0,4197.0,22.0,921.0,2148.0,2157.0,6463.0,1390.0,6378.0,4094.0,1443.0,6416.0,1860.0,4334.0,4122.0,6059.0,4827.0,3423.0,4421.0,6069.0,1685.0,4730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,928,1443.0,3533.0,6338.0,3892.0,4072.0,3174.0,1443.0,3174.0,1381.0,5639.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5673,3483,2524.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3386,2148,4592.0,982.0,4072.0,1390.0,742.0,5966.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4069,4072,5403.0,1116.0,2747.0,1372.0,1299.0,2662.0,4096.0,2599.0,2250.0,3664.0,536.0,5942.0,6443.0,1443.0,4698.0,6377.0,3894.0,167.0,1452.0,1192.0,6233.0,1390.0,3891.0,1443.0,2700.0,1625.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,4265,2148.0,1583.0,6059.0,3364.0,1443.0,6456.0,6059.0,3364.0,6451.0,1381.0,4122.0,4342.0,1598.0,1576.0,863.0,1390.0,1467.0,4072.0,401.0,4943.0,2148.0,4271.0,6059.0,4995.0,1157.0,6089.0,2890.0,167.0,2752.0,3375.0,1157.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6398,339,3075.0,536.0,4588.0,6445.0,2747.0,5553.0,1299.0,1381.0,2148.0,5403.0,1241.0,6422.0,2747.0,3911.0,1299.0,167.0,2504.0,2148.0,1387.0,5370.0,1009.0,2148.0,4206.0,1390.0,816.0,1443.0,958.0,6377.0,1241.0,5935.0,167.0,221.0,2885.0,5868.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,1307,4236.0,2392.0,1381.0,1298.0,1558.0,5957.0,2599.0,1381.0,3916.0,2102.0,4961.0,1443.0,4597.0,518.0,1558.0,4588.0,1677.0,4961.0,4072.0,5935.0,167.0,1081.0,1369.0,167.0,994.0,1369.0,6059.0,954.0,1196.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,4671,2331.0,3992.0,315.0,2763.0,3483.0,3073.0,1381.0,3074.0,4961.0,2919.0,4756.0,2148.0,4336.0,1390.0,2148.0,2089.0,982.0,1558.0,3437.0,2709.0,5786.0,4961.0,1443.0,3074.0,2148.0,4204.0,3483.0,2763.0,2446.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,4941,4396.0,6292.0,4072.0,5912.0,2747.0,5711.0,1299.0,536.0,6249.0,4613.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,1307,4236.0,6068.0,1381.0,2653.0,3269.0,1390.0,3681.0,1241.0,6001.0,2662.0,2653.0,2102.0,1390.0,6377.0,5440.0,50.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,4240,5937.0,4072.0,958.0,2782.0,4943.0,5491.0,1558.0,3824.0,574.0,5738.0,1443.0,2786.0,942.0,323.0,574.0,2817.0,4961.0,2747.0,1307.0,4730.0,1390.0,5273.0,2868.0,418.0,1443.0,5912.0,2747.0,2729.0,1299.0,536.0,3333.0,2720.0,2662.0,2977.0,2977.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,1000,5544.0,5874.0,1390.0,2148.0,649.0,1241.0,2866.0,1703.0,167.0,2148.0,2875.0,1390.0,6337.0,2662.0,2148.0,5773.0,1443.0,1241.0,982.0,167.0,4462.0,649.0,536.0,2381.0,4485.0,1390.0,555.0,9.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6398,6365,167.0,1361.0,5874.0,1381.0,2148.0,5088.0,1558.0,3234.0,698.0,4961.0,4072.0,1150.0,1381.0,27.0,2919.0,6377.0,1443.0,1387.0,536.0,2724.0,227.0,1443.0,1850.0,2602.0,2747.0,3911.0,1299.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3590,6503,765.0,4072.0,4605.0,6157.0,2148.0,1916.0,2864.0,6259.0,4986.0,2148.0,3831.0,5522.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,5088,4072.0,2097.0,5440.0,1700.0,1381.0,27.0,2919.0,1644.0,6377.0,1443.0,1387.0,2724.0,227.0,1381.0,1443.0,958.0,2602.0,2662.0,2092.0,2104.0,2747.0,1645.0,536.0,798.0,6445.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5989,1390,3683.0,1381.0,4158.0,4107.0,3447.0,3832.0,749.0,1443.0,2963.0,155.0,2662.0,5248.0,3918.0,5248.0,99.0,5832.0,1443.0,2468.0,4943.0,120.0,1864.0,4614.0,1390.0,1644.0,6377.0,167.0,744.0,1541.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,2049,1241.0,1995.0,4943.0,1307.0,4741.0,6059.0,3910.0,1656.0,6059.0,1464.0,4448.0,2919.0,3982.0,2102.0,4349.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460,1381,2148.0,2049.0,1241.0,4188.0,3257.0,536.0,1149.0,222.0,4613.0,2747.0,1361.0,5874.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,1880,1938.0,1390.0,2977.0,1558.0,3046.0,3483.0,2255.0,2049.0,90.0,4961.0,1443.0,1143.0,4072.0,2868.0,1443.0,2139.0,2102.0,5877.0,1381.0,5639.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6398,5375,1443.0,3200.0,20.0,536.0,5248.0,6445.0,1381.0,2148.0,2049.0,1241.0,2602.0,536.0,2758.0,6445.0,1443.0,958.0,2924.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,389,1241.0,2989.0,2266.0,2662.0,1307.0,389.0,5795.0,2811.0,2919.0,1307.0,2745.0,3886.0,1443.0,362.0,167.0,1307.0,6110.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3779,4131,167.0,4302.0,1299.0,6479.0,667.0,2119.0,1390.0,2148.0,1549.0,5092.0,2148.0,836.0,1443.0,5332.0,5874.0,1241.0,460.0,536.0,758.0,4707.0,6445.0,167.0,1062.0,1028.0,385.0,1443.0,6390.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,2817,1390.0,2148.0,5912.0,6059.0,6393.0,4612.0,1241.0,3196.0,167.0,1064.0,3174.0,1443.0,5762.0,574.0,5440.0,4112.0,2148.0,6326.0,2919.0,3295.0,772.0,1558.0,4861.0,3911.0,4961.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5242,2522,1558.0,5248.0,574.0,2994.0,4961.0,4072.0,2853.0,6157.0,6531.0,3603.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6398,4979,2747.0,4723.0,1299.0,536.0,3333.0,6445.0,1381.0,2148.0,2155.0,1241.0,2117.0,1381.0,2782.0,1443.0,5912.0,2662.0,2977.0,536.0,1149.0,3333.0,6445.0,2747.0,2729.0,1299.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,581,5556.0,1558.0,572.0,4961.0,3652.0,4072.0,4995.0,2881.0,1307.0,3256.0,5566.0,1390.0,2148.0,1882.0,1688.0,572.0,5504.0,2148.0,6128.0,1688.0,1106.0,2826.0,1390.0,1558.0,1528.0,3483.0,1203.0,3483.0,1528.0,6059.0,3364.0,3535.0,1036.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5673,3483,5631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5673,3483,6106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2243,2148,3257.0,5522.0,1381.0,3244.0,1558.0,5248.0,2102.0,4961.0,1443.0,2148.0,1498.0,4614.0,1390.0,4061.0,1558.0,4588.0,2102.0,4961.0,4072.0,5935.0,6427.0,4943.0,2148.0,5403.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3272,5332,1381.0,2148.0,5327.0,4792.0,3478.0,5403.0,1241.0,2097.0,1443.0,3589.0,2919.0,1064.0,5711.0,4535.0,4992.0,1381.0,6095.0,1241.0,958.0,3075.0,536.0,5743.0,1390.0,6115.0,4128.0,1307.0,3999.0,5403.0,1241.0,2853.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3386,2148,4592.0,4072.0,2519.0,6157.0,2289.0,3878.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3974,6059,4576.0,2484.0,2392.0,1390.0,369.0,3631.0,584.0,6178.0,6001.0,5504.0,6103.0,5930.0,4076.0,536.0,3206.0,3638.0,2621.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2439,1558,5815.0,4961.0,1381.0,6372.0,2152.0,1558.0,3482.0,4961.0,1381.0,3905.0,2152.0,1558.0,1663.0,4961.0,1443.0,602.0,1008.0,4072.0,5368.0,5440.0,2289.0,6139.0,702.0,4053.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5673,3483,2553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,1381,2148.0,2049.0,1241.0,1995.0,167.0,1513.0,4535.0,4683.0,1443.0,5106.0,5794.0,2747.0,2218.0,1299.0,536.0,6249.0,4613.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4743,1381,1307.0,5403.0,1390.0,3932.0,1558.0,5248.0,1677.0,4961.0,2662.0,1387.0,1558.0,1956.0,2102.0,4961.0,1241.0,6001.0,895.0,2662.0,1307.0,5403.0,1390.0,6414.0,3701.0,1558.0,6260.0,1381.0,3635.0,1381.0,2709.0,6073.0,1381.0,6394.0,3269.0,4961.0,2662.0,1387.0,1558.0,250.0,2102.0,4961.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4899,3483,4013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6304,702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,348,1241.0,4995.0,1703.0,167.0,1307.0,3881.0,404.0,6068.0,999.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6534,1381,5248.0,2950.0,1390.0,1467.0,1241.0,5935.0,4943.0,2148.0,4271.0,5403.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,2269,5331.0,1381.0,2148.0,4939.0,5172.0,2662.0,2148.0,2293.0,1241.0,3697.0,5320.0,1558.0,6094.0,2487.0,6059.0,975.0,6157.0,2148.0,6260.0,2939.0,4961.0,536.0,3683.0,5403.0,543.0,1443.0,5610.0,6325.0,4327.0,3880.0,639.0,2919.0,2148.0,4580.0,4261.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4378,1916,5659.0,3688.0,1241.0,4995.0,5440.0,12.0,2261.0,2760.0,315.0,447.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,5443,5522.0,536.0,2148.0,2283.0,2051.0,1390.0,2148.0,1916.0,3681.0,3364.0,2919.0,5455.0,6103.0,5930.0,3092.0,4055.0,2662.0,2191.0,5248.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,467,3688.0,1241.0,2727.0,5440.0,2148.0,3682.0,3081.0,24.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,4448,1241.0,6422.0,2747.0,1861.0,1299.0,1443.0,6268.0,536.0,5248.0,6445.0,6069.0,2148.0,669.0,2484.0,4421.0,1558.0,5570.0,5661.0,1381.0,5356.0,4961.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6398,203,1381.0,2148.0,3751.0,1241.0,914.0,167.0,758.0,6249.0,2102.0,5440.0,1700.0,1381.0,6095.0,1241.0,2381.0,2602.0,5440.0,2066.0,70.0,6059.0,4246.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3386,2148,3364.0,4119.0,4072.0,2662.0,1307.0,2446.0,1390.0,4588.0,580.0,702.0,2599.0,2599.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890,6103,3809.0,1558.0,3442.0,4961.0,4072.0,2853.0,6157.0,1156.0,5224.0,578.0,4053.0,702.0,1381.0,80.0,702.0,1443.0,2148.0,5371.0,5738.0,1390.0,3442.0,2331.0,1871.0,5273.0,222.0,5885.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542,3347,1241.0,2519.0,6157.0,139.0,1798.0,6518.0,702.0,315.0,1307.0,941.0,574.0,2994.0,68.0,3341.0,1334.0,5248.0,468.0,2148.0,1625.0,1390.0,2148.0,3701.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4491,1381,6084.0,1241.0,6001.0,2662.0,6103.0,1941.0,1443.0,3008.0,292.0,167.0,2504.0,1821.0,1390.0,2072.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4146,2331,5760.0,2228.0,167.0,2148.0,6012.0,1390.0,2935.0,3861.0,203.0,1307.0,3701.0,4931.0,2838.0,6395.0,167.0,2148.0,1549.0,425.0,4943.0,2148.0,3701.0,1381.0,5583.0,2148.0,6310.0,1742.0,1169.0,287.0,3860.0,167.0,2148.0,3239.0,1864.0,536.0,2392.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3272,5332,1381.0,5209.0,4072.0,4140.0,1218.0,4334.0,1274.0,626.0,1558.0,6344.0,3978.0,1381.0,4588.0,3978.0,1381.0,1443.0,5248.0,3978.0,4961.0,1443.0,958.0,2919.0,464.0,3751.0,167.0,1307.0,2761.0,3978.0,5081.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,6460,2155.0,1241.0,3335.0,6059.0,162.0,4943.0,1307.0,6393.0,167.0,744.0,1307.0,3478.0,2735.0,6414.0,6393.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,1390,4824.0,4094.0,1283.0,5504.0,103.0,6059.0,3836.0,3849.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
