0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105
819,1160,1184.0,2893.0,6281.0,4032.0,1178.0,3565.0,5825.0,2718.0,1925.0,975.0,6281.0,4808.0,4823.0,2016.0,6252.0,6354.0,2718.0,457.0,2537.0,484.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5019,5023,3975.0,2016.0,140.0,2677.0,3386.0,2617.0,3120.0,5109.0,6086.0,2209.0,4180.0,6045.0,5687.0,6365.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,6426,639.0,6460.0,3179.0,941.0,3521.0,140.0,2760.0,6467.0,1078.0,1569.0,4612.0,3189.0,6045.0,140.0,6092.0,3565.0,5743.0,770.0,467.0,5496.0,3998.0,467.0,6045.0,140.0,6155.0,5568.0,1322.0,2816.0,3120.0,2409.0,6391.0,6287.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5329,3220,3120.0,5999.0,2537.0,2739.0,4639.0,1460.0,5146.0,641.0,5824.0,1725.0,5057.0,5496.0,5419.0,467.0,1184.0,2881.0,2617.0,4188.0,5824.0,1725.0,2607.0,5225.0,5496.0,5419.0,467.0,3565.0,54.0,5824.0,1725.0,140.0,5941.0,1915.0,5496.0,642.0,1415.0,2477.0,1895.0,1015.0,2016.0,432.0,3321.0,467.0,5146.0,3565.0,3120.0,3591.0,1160.0,1184.0,2093.0,6281.0,5312.0,4823.0,2718.0,1101.0,975.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5788,1160,1725.0,4732.0,5496.0,558.0,5824.0,5146.0,6112.0,480.0,467.0,5146.0,1866.0,1196.0,5577.0,5496.0,3817.0,5824.0,5146.0,5662.0,480.0,467.0,5146.0,1247.0,1711.0,557.0,5496.0,2446.0,5824.0,5146.0,2431.0,480.0,467.0,5146.0,3629.0,557.0,5496.0,1921.0,5824.0,5146.0,2400.0,480.0,467.0,5146.0,496.0,5496.0,3713.0,2104.0,5146.0,4901.0,480.0,467.0,5146.0,3565.0,647.0,5496.0,1328.0,2104.0,5146.0,944.0,480.0,467.0,2016.0,3120.0,1806.0,4132.0,5510.0,522.0,547.0,522.0,2724.0,522.0,3329.0,522.0,5378.0,522.0,4160.0,1184.0,2093.0,2816.0,3615.0,4823.0,2718.0,5364.0,975.0,1415.0,,,,,,,,,,,,,,,,,,,,
819,3591,2742.0,3179.0,6074.0,3565.0,848.0,6281.0,1703.0,4823.0,2016.0,140.0,6450.0,1725.0,1438.0,1174.0,2718.0,5400.0,975.0,975.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,3120,1160.0,1184.0,5410.0,3232.0,6281.0,3756.0,4823.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,1151,3565.0,2529.0,589.0,6025.0,3179.0,5119.0,3565.0,5119.0,5146.0,3712.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4023,836,3232.0,2718.0,6324.0,6470.0,5146.0,5323.0,1915.0,5496.0,6324.0,2104.0,467.0,2739.0,4735.0,480.0,2749.0,1184.0,322.0,5905.0,1056.0,3120.0,5536.0,1841.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,4477,1725.0,3120.0,4599.0,87.0,3179.0,2344.0,2209.0,4044.0,4742.0,1244.0,5496.0,2165.0,5146.0,1102.0,2537.0,5269.0,5146.0,2064.0,216.0,2537.0,3187.0,1006.0,1415.0,467.0,70.0,4017.0,5146.0,3966.0,1674.0,1441.0,5496.0,3966.0,1137.0,522.0,2214.0,828.0,1415.0,2477.0,5146.0,2386.0,467.0,1184.0,648.0,976.0,528.0,444.0,3225.0,3900.0,1781.0,1415.0,5146.0,2518.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1851,1788,5496.0,3594.0,467.0,5496.0,6463.0,5146.0,5514.0,467.0,4487.0,1778.0,3904.0,1184.0,983.0,2816.0,3220.0,3904.0,4063.0,5139.0,2718.0,11.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4786,3565,4429.0,2798.0,1725.0,3282.0,741.0,1793.0,941.0,2209.0,2760.0,2712.0,2538.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4898,2989,6449.0,5496.0,744.0,2477.0,467.0,5146.0,2180.0,557.0,5496.0,4223.0,2477.0,467.0,6045.0,176.0,6045.0,3120.0,5315.0,1674.0,1124.0,3779.0,1867.0,3179.0,5868.0,528.0,4111.0,5496.0,197.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,1674,4919.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,6448,3085.0,3179.0,2730.0,2016.0,3120.0,3832.0,3359.0,1725.0,1813.0,2617.0,6252.0,3213.0,1725.0,5465.0,3565.0,140.0,3743.0,1578.0,1725.0,5400.0,3582.0,3582.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5200,1582,5496.0,5814.0,467.0,5496.0,756.0,2477.0,467.0,1184.0,5868.0,528.0,1286.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,3591,1915.0,1184.0,2852.0,2816.0,4032.0,1178.0,3565.0,3120.0,5441.0,2553.0,3079.0,4804.0,1184.0,166.0,2617.0,6068.0,313.0,6324.0,2104.0,1725.0,4930.0,1253.0,3565.0,1438.0,442.0,1049.0,6305.0,6281.0,3756.0,4823.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,4383,5865.0,3975.0,3179.0,5919.0,6045.0,1284.0,5146.0,128.0,5146.0,1607.0,5146.0,3565.0,4481.0,5146.0,3712.0,3712.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4023,3079,5146.0,3120.0,2081.0,1319.0,3179.0,1790.0,166.0,2617.0,1101.0,6341.0,1953.0,3565.0,1287.0,1253.0,5146.0,3565.0,3284.0,1438.0,2016.0,6252.0,6354.0,6281.0,4808.0,4823.0,2718.0,4185.0,975.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5329,1033,3120.0,3403.0,3565.0,3148.0,3120.0,1438.0,5933.0,5146.0,3120.0,3975.0,219.0,1184.0,3876.0,1438.0,6281.0,4808.0,5146.0,3064.0,5146.0,4253.0,5146.0,667.0,4823.0,2718.0,1101.0,975.0,4123.0,4420.0,4079.0,3565.0,6058.0,975.0,6281.0,3342.0,4823.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4549,1196,3778.0,5146.0,6468.0,5496.0,3544.0,467.0,3565.0,1680.0,2689.0,3179.0,1725.0,3794.0,3779.0,3565.0,983.0,6176.0,485.0,411.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5923,1460,1184.0,4383.0,4612.0,140.0,5456.0,2537.0,3670.0,4733.0,2538.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5329,3764,3120.0,5196.0,6440.0,5146.0,140.0,898.0,2700.0,2537.0,4079.0,1078.0,3840.0,6226.0,1184.0,4741.0,5146.0,6033.0,1184.0,5708.0,4721.0,2946.0,3120.0,5166.0,1078.0,2538.0,5496.0,5398.0,925.0,6220.0,1415.0,5146.0,474.0,467.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,941,147.0,1184.0,848.0,2016.0,140.0,5349.0,2818.0,2016.0,6252.0,841.0,1725.0,3756.0,3109.0,1674.0,6470.0,6281.0,566.0,4823.0,2617.0,140.0,5043.0,1725.0,4188.0,4823.0,1674.0,6470.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,836,1438.0,6305.0,2016.0,3120.0,6354.0,5146.0,3120.0,3460.0,3179.0,3441.0,2209.0,3134.0,5281.0,2617.0,3389.0,1253.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028,1184,5665.0,2722.0,2816.0,3120.0,4346.0,1160.0,2816.0,206.0,589.0,1974.0,2816.0,1101.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5329,268,3120.0,4490.0,2537.0,1749.0,3565.0,2229.0,2537.0,1749.0,4149.0,5146.0,2700.0,4666.0,1763.0,5323.0,2515.0,1725.0,2858.0,3179.0,3716.0,1056.0,3120.0,5536.0,2537.0,941.0,1212.0,6234.0,1699.0,2816.0,2032.0,6518.0,1212.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5788,6370,802.0,1184.0,3975.0,2209.0,6051.0,6281.0,3500.0,4823.0,2718.0,140.0,969.0,1578.0,5496.0,6068.0,5146.0,6058.0,5146.0,2959.0,6026.0,467.0,975.0,899.0,899.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5565,354,1725.0,4220.0,5496.0,6068.0,2477.0,5146.0,3450.0,2477.0,5146.0,6026.0,2477.0,5146.0,3565.0,5400.0,2477.0,467.0,3179.0,2722.0,2816.0,3120.0,5723.0,6494.0,3565.0,3232.0,2718.0,4185.0,975.0,6281.0,1678.0,4823.0,5146.0,5759.0,2853.0,1725.0,3120.0,589.0,2816.0,4872.0,3565.0,1225.0,2718.0,4185.0,975.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,3120,5096.0,3771.0,5146.0,1347.0,3145.0,5496.0,1815.0,480.0,467.0,1725.0,815.0,557.0,2016.0,6068.0,2104.0,1725.0,3123.0,3179.0,2722.0,2816.0,4808.0,2104.0,1725.0,2904.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4246,1674,3850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060,1725,5478.0,5146.0,3043.0,1791.0,914.0,1859.0,2989.0,3565.0,6247.0,770.0,2016.0,4188.0,522.0,4188.0,6341.0,4153.0,3565.0,14.0,1056.0,1492.0,2505.0,3486.0,1725.0,1287.0,1253.0,2816.0,5756.0,822.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,2319,3179.0,168.0,5823.0,2016.0,3120.0,2490.0,2816.0,1283.0,3106.0,1178.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5329,4982,3120.0,2625.0,1860.0,2453.0,2816.0,3041.0,3120.0,1319.0,3179.0,134.0,2016.0,2596.0,6341.0,1953.0,2718.0,4188.0,975.0,5146.0,1965.0,2016.0,1253.0,3565.0,393.0,5146.0,3565.0,3284.0,5487.0,4257.0,6281.0,572.0,4823.0,2718.0,1101.0,975.0,975.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2181,3120,1503.0,1232.0,2617.0,2426.0,4599.0,3179.0,4283.0,3565.0,3859.0,1400.0,2016.0,903.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4942,3120,3042.0,2741.0,5146.0,3120.0,4125.0,2695.0,2016.0,1915.0,3179.0,2577.0,3565.0,5864.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924,140,5506.0,3840.0,5146.0,6058.0,5824.0,1725.0,4543.0,3617.0,3272.0,1184.0,2722.0,2816.0,1647.0,3109.0,1725.0,947.0,5496.0,420.0,2477.0,467.0,2617.0,2771.0,521.0,2016.0,6252.0,1092.0,1882.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4023,3120,3075.0,5146.0,3120.0,1503.0,1319.0,3179.0,166.0,2617.0,4930.0,1253.0,3565.0,5107.0,393.0,5146.0,3712.0,2718.0,6433.0,1640.0,3565.0,1438.0,2016.0,1049.0,6281.0,4032.0,1178.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,3085,2898.0,6188.0,3975.0,1363.0,1725.0,4511.0,3521.0,105.0,2792.0,6492.0,3210.0,3210.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2404,2515,3179.0,941.0,4612.0,6167.0,1287.0,1253.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,3591,5865.0,3179.0,168.0,2747.0,1056.0,4498.0,5496.0,5366.0,2863.0,5458.0,3565.0,1101.0,3151.0,1815.0,2863.0,4571.0,467.0,6281.0,140.0,4078.0,1725.0,4227.0,667.0,283.0,3565.0,2395.0,6281.0,3472.0,4823.0,2718.0,4185.0,5970.0,2016.0,1174.0,1174.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060,5146,3120.0,2625.0,2794.0,5496.0,4662.0,467.0,3565.0,2749.0,2515.0,3179.0,3554.0,2016.0,4420.0,3908.0,3571.0,3565.0,3179.0,168.0,469.0,644.0,3120.0,2515.0,4323.0,4032.0,1178.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5788,1160,4732.0,5496.0,1900.0,5824.0,492.0,603.0,480.0,467.0,3565.0,5297.0,5496.0,3166.0,2477.0,492.0,3808.0,5824.0,492.0,4994.0,480.0,467.0,3179.0,16.0,2016.0,1253.0,5496.0,1925.0,2104.0,68.0,5456.0,467.0,2718.0,6026.0,975.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,3591,5865.0,3179.0,6189.0,4612.0,6433.0,3318.0,2816.0,3559.0,1516.0,1.0,1.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6039,3565,2535.0,2102.0,269.0,1725.0,340.0,370.0,3601.0,5533.0,844.0,5981.0,3565.0,3120.0,2845.0,2537.0,2593.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490,3840,1725.0,3120.0,932.0,2537.0,1326.0,4690.0,1674.0,3744.0,3026.0,2012.0,258.0,522.0,6252.0,193.0,3539.0,6386.0,2718.0,2489.0,2537.0,2499.0,2535.0,2102.0,6141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2181,3485,1797.0,983.0,2016.0,94.0,6360.0,3179.0,1725.0,3794.0,3779.0,3565.0,983.0,1198.0,6176.0,485.0,411.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5788,2576,2464.0,198.0,4458.0,2537.0,1778.0,264.0,5496.0,5400.0,5824.0,467.0,1184.0,5408.0,2722.0,1056.0,4808.0,2104.0,1725.0,6252.0,5323.0,1915.0,2739.0,4950.0,5824.0,1537.0,1257.0,3156.0,5496.0,4948.0,467.0,3565.0,3232.0,2016.0,6252.0,3106.0,4199.0,6281.0,4032.0,1178.0,2718.0,5400.0,975.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5788,5092,1915.0,1184.0,941.0,2209.0,3699.0,1119.0,3145.0,1725.0,5092.0,2016.0,4188.0,2104.0,1725.0,4836.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,2742,1725.0,138.0,3179.0,2093.0,6281.0,3036.0,4706.0,2718.0,722.0,975.0,2016.0,184.0,1174.0,2674.0,2209.0,5320.0,3565.0,2330.0,6281.0,4024.0,4706.0,2718.0,722.0,975.0,2016.0,5750.0,5756.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4023,1651,6281.0,1051.0,4823.0,6305.0,5146.0,3120.0,3239.0,2390.0,1184.0,3975.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,1674,2594.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4233,3396,1725.0,4280.0,2489.0,2537.0,5677.0,490.0,5146.0,1936.0,3565.0,3041.0,5496.0,5419.0,467.0,3179.0,2881.0,3565.0,800.0,3565.0,168.0,848.0,6281.0,5189.0,2718.0,3450.0,975.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4284,2798,3565.0,954.0,1725.0,3237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,4513,1836.0,1681.0,5474.0,2718.0,2870.0,3565.0,1499.0,598.0,2256.0,5773.0,1725.0,5523.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,5833,1184.0,941.0,2209.0,4067.0,2000.0,5031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,3591,3483.0,1184.0,4989.0,6281.0,3500.0,4823.0,2718.0,6068.0,975.0,442.0,6252.0,4249.0,4199.0,6281.0,140.0,2330.0,1768.0,1725.0,6058.0,4823.0,3619.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2966,4579,1725.0,5611.0,5146.0,5805.0,3565.0,3041.0,3179.0,5408.0,3463.0,2016.0,2328.0,2617.0,3120.0,5011.0,1725.0,3398.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,589,1974.0,1725.0,3120.0,1915.0,1184.0,1180.0,2816.0,6188.0,1625.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6039,3565,5134.0,5547.0,1725.0,2250.0,6045.0,1598.0,2537.0,3708.0,3565.0,6190.0,2537.0,5633.0,1182.0,4579.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5764,5146,3120.0,1400.0,5541.0,4416.0,635.0,442.0,6252.0,3407.0,4199.0,6281.0,4900.0,4823.0,2718.0,3450.0,975.0,2816.0,5846.0,1332.0,2537.0,4606.0,3460.0,5496.0,5941.0,467.0,467.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,1162,4210.0,5496.0,3501.0,467.0,5832.0,3179.0,941.0,3636.0,140.0,2860.0,506.0,1725.0,3120.0,3339.0,2831.0,3501.0,2946.0,3120.0,2341.0,2831.0,774.0,559.0,1725.0,5496.0,3143.0,1674.0,4923.0,1674.0,3143.0,2537.0,1749.0,1795.0,5319.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,66,2537.0,4375.0,1319.0,3179.0,3386.0,2718.0,2489.0,2537.0,4078.0,3840.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3801,1415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4023,2870,5146.0,3120.0,4406.0,3179.0,4243.0,6281.0,3520.0,4823.0,2718.0,5400.0,975.0,2016.0,1174.0,2816.0,1033.0,3407.0,5617.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4023,103,3120.0,6007.0,4665.0,2718.0,722.0,6470.0,6281.0,3429.0,4823.0,5146.0,3026.0,1184.0,4383.0,2617.0,140.0,2833.0,5161.0,1160.0,1725.0,6324.0,4956.0,1415.0,2961.0,3565.0,4735.0,4956.0,1415.0,1376.0,6281.0,5147.0,5375.0,2718.0,722.0,6470.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,2529,1160.0,1184.0,3409.0,2093.0,2816.0,6399.0,4823.0,3565.0,3232.0,4276.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5943,5146,1088.0,5496.0,5400.0,5824.0,467.0,3565.0,6005.0,5496.0,6058.0,5824.0,467.0,548.0,2617.0,947.0,5496.0,3709.0,3109.0,467.0,3179.0,2881.0,2016.0,140.0,5955.0,1159.0,1056.0,3120.0,1253.0,1092.0,1882.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,1310,148.0,5550.0,5146.0,655.0,3565.0,5343.0,5146.0,3712.0,3712.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,2825,5441.0,5456.0,5146.0,5186.0,1674.0,64.0,2537.0,1749.0,1795.0,5319.0,5146.0,3179.0,3975.0,2209.0,2096.0,3565.0,166.0,2617.0,1253.0,3565.0,393.0,1790.0,2816.0,1033.0,3962.0,2113.0,3565.0,430.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,6195,4584.0,5496.0,5119.0,5824.0,467.0,1184.0,4726.0,2816.0,140.0,1841.0,1725.0,3756.0,3145.0,3026.0,2012.0,14.0,2016.0,566.0,2104.0,6325.0,1253.0,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
