0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103
170,788,2588.0,2836.0,3844.0,4721.0,4315.0,3399.0,5047.0,5026.0,4260.0,6089.0,4964.0,6159.0,4964.0,5744.0,4247.0,5990.0,6473.0,4457.0,5945.0,3239.0,5778.0,1758.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3239,5083,1843.0,4416.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6340,4355,2588.0,335.0,4958.0,3459.0,6153.0,3236.0,1178.0,3045.0,3239.0,4958.0,5365.0,2015.0,1010.0,4235.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,6157,1176.0,4721.0,73.0,6473.0,3473.0,4964.0,1269.0,2200.0,6186.0,1629.0,4964.0,3239.0,4593.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,3844,4721.0,4186.0,5534.0,1404.0,5590.0,5903.0,3359.0,3239.0,2287.0,6153.0,1666.0,3399.0,3877.0,596.0,2836.0,6354.0,5727.0,3844.0,1588.0,5590.0,1428.0,6123.0,6027.0,3903.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,3763,4721.0,5848.0,1269.0,6473.0,2094.0,5945.0,3399.0,6210.0,2286.0,4553.0,2167.0,2836.0,3844.0,4964.0,1445.0,4637.0,6074.0,5426.0,6473.0,2844.0,1319.0,6153.0,3844.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5873,2588,6441.0,848.0,4987.0,3472.0,3792.0,3897.0,1358.0,5312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,2438,2797.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,2971,1174.0,4958.0,2251.0,1843.0,2836.0,358.0,2438.0,5204.0,4260.0,724.0,1178.0,4964.0,4247.0,1178.0,4964.0,3236.0,1178.0,5990.0,708.0,708.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3807,1850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,1738,2781.0,2445.0,3652.0,2445.0,3170.0,4721.0,1452.0,6153.0,2836.0,2863.0,4931.0,3239.0,134.0,2015.0,5755.0,1898.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,2438,4007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5351,4260,2471.0,1314.0,4964.0,6223.0,5990.0,2542.0,1603.0,4260.0,2219.0,5990.0,4964.0,4706.0,4260.0,40.0,5990.0,4964.0,5247.0,4260.0,520.0,5990.0,4964.0,4768.0,4260.0,520.0,5990.0,4964.0,909.0,4260.0,520.0,5990.0,4964.0,4700.0,4260.0,40.0,5990.0,4964.0,2017.0,4260.0,87.0,5990.0,4964.0,2136.0,4260.0,40.0,5990.0,4964.0,3499.0,4260.0,87.0,5990.0,4964.0,227.0,4260.0,87.0,5990.0,4964.0,542.0,4260.0,87.0,5990.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711,66,4355.0,2588.0,2641.0,4958.0,3459.0,6153.0,4247.0,1178.0,3045.0,3239.0,4958.0,5365.0,2015.0,1010.0,4235.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4000,2588,5736.0,4283.0,3897.0,2426.0,784.0,2180.0,1290.0,4139.0,3522.0,3472.0,2488.0,3897.0,6473.0,3897.0,2488.0,5429.0,2015.0,5234.0,1134.0,3897.0,784.0,454.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902,724,3923.0,2588.0,6212.0,6153.0,724.0,6388.0,1178.0,2588.0,2685.0,3844.0,4964.0,5755.0,5377.0,3844.0,2588.0,2094.0,5945.0,4721.0,3877.0,857.0,3399.0,2836.0,3185.0,2200.0,4167.0,3565.0,3239.0,4216.0,919.0,3794.0,6146.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3235,4721,1340.0,6073.0,2172.0,4964.0,1269.0,2200.0,4823.0,1629.0,4964.0,3239.0,4593.0,6153.0,1353.0,4260.0,4981.0,1347.0,4964.0,5296.0,1898.0,5990.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1406,5047,3834.0,4964.0,3790.0,4260.0,2918.0,3434.0,5990.0,4721.0,857.0,4186.0,96.0,2836.0,56.0,2588.0,458.0,3399.0,1068.0,3790.0,3897.0,2665.0,4462.0,2161.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,532,6336.0,4958.0,4067.0,3972.0,4351.0,3490.0,3239.0,2836.0,6157.0,5650.0,4958.0,3775.0,4075.0,237.0,4303.0,4303.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1406,4386,5451.0,4964.0,210.0,2200.0,4250.0,3308.0,2568.0,2588.0,2918.0,4964.0,1430.0,3239.0,485.0,1347.0,5189.0,5847.0,1843.0,1429.0,4964.0,5629.0,3239.0,3840.0,4964.0,591.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,2438,4272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3693,4958,532.0,3529.0,2172.0,2794.0,6123.0,2054.0,3585.0,2015.0,3775.0,1560.0,1898.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4957,3565,2015.0,1560.0,1898.0,6123.0,6027.0,3903.0,4964.0,2836.0,4236.0,6046.0,4721.0,341.0,4260.0,2486.0,3918.0,5990.0,3239.0,1269.0,2002.0,3753.0,2200.0,2936.0,1629.0,3633.0,2836.0,850.0,4721.0,6123.0,3963.0,788.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6348,3003,2588.0,3022.0,4964.0,2456.0,4964.0,47.0,4964.0,3988.0,3239.0,4705.0,4260.0,724.0,1178.0,5990.0,3609.0,4958.0,6352.0,6153.0,2945.0,6521.0,6489.0,2200.0,1417.0,5945.0,3239.0,3728.0,4289.0,4260.0,512.0,1344.0,4811.0,5755.0,2542.0,2317.0,5990.0,3399.0,1068.0,5590.0,5138.0,5530.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,6075,2975.0,3239.0,1604.0,530.0,2588.0,3649.0,4620.0,2588.0,1889.0,3897.0,1358.0,2360.0,3972.0,2836.0,3433.0,3897.0,1588.0,5224.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3692,3676,310.0,779.0,6350.0,4260.0,3782.0,2045.0,4260.0,5672.0,1178.0,5990.0,5990.0,4964.0,4953.0,4260.0,2049.0,4260.0,5672.0,1178.0,5990.0,5990.0,4964.0,3862.0,4260.0,3782.0,2045.0,4260.0,5231.0,1178.0,5990.0,5990.0,4964.0,2950.0,4260.0,2049.0,4260.0,2695.0,1178.0,5990.0,5990.0,4958.0,85.0,6153.0,2882.0,3003.0,3239.0,3673.0,3972.0,919.0,3143.0,2652.0,6153.0,154.0,2015.0,4247.0,737.0,4964.0,6153.0,1666.0,3399.0,1370.0,5590.0,5943.0,4346.0,2588.0,2836.0,3989.0,3239.0,5782.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,4737,342.0,2588.0,1109.0,3161.0,1340.0,857.0,3399.0,6089.0,2066.0,2588.0,2836.0,930.0,4346.0,3972.0,5590.0,607.0,176.0,4022.0,4964.0,3239.0,2836.0,3185.0,3161.0,3777.0,2033.0,6123.0,1663.0,5716.0,2015.0,5884.0,5726.0,4964.0,3633.0,2836.0,3147.0,3161.0,362.0,3399.0,2836.0,5832.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3756,1912,4721.0,3050.0,1269.0,2200.0,2155.0,1629.0,3239.0,662.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,5588,4958.0,1340.0,2839.0,6153.0,2836.0,1323.0,3399.0,4452.0,2546.0,3903.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4957,580,2588.0,2836.0,4140.0,4964.0,2836.0,5975.0,4721.0,455.0,2200.0,5800.0,4260.0,1560.0,6267.0,4247.0,2066.0,5990.0,3239.0,2836.0,354.0,4686.0,4721.0,1269.0,2200.0,3097.0,4260.0,203.0,2066.0,5990.0,3239.0,4593.0,3607.0,1112.0,1700.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4878,2438,3149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6395,3554,430.0,4260.0,989.0,5990.0,4964.0,6166.0,5945.0,4260.0,2005.0,5073.0,5990.0,3239.0,217.0,4958.0,1266.0,2167.0,265.0,2049.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,2438,4387.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1295,2438,3652.0,2200.0,4431.0,5617.0,4721.0,2242.0,3529.0,2836.0,2181.0,3047.0,6473.0,3972.0,3072.0,1843.0,2836.0,2244.0,2849.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,891,3844.0,7.0,4721.0,4122.0,3399.0,5590.0,5903.0,3897.0,1972.0,3919.0,3897.0,4616.0,4192.0,4260.0,6429.0,2066.0,5990.0,4964.0,3573.0,3239.0,6500.0,6123.0,3681.0,1347.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,4369,5965.0,2588.0,6044.0,3161.0,1679.0,3399.0,6074.0,5621.0,3434.0,4177.0,4964.0,1445.0,3161.0,1182.0,6473.0,2879.0,2836.0,2559.0,6053.0,5230.0,3282.0,3239.0,96.0,2836.0,1043.0,3529.0,5590.0,2637.0,3348.0,4389.0,6390.0,6390.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,2435,4958.0,2591.0,3239.0,3581.0,3399.0,6081.0,5959.0,2015.0,5940.0,4047.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1406,5590,3535.0,3647.0,4964.0,2719.0,3923.0,1040.0,848.0,4721.0,4135.0,6153.0,2155.0,1629.0,2200.0,4805.0,3923.0,3790.0,3399.0,1068.0,3763.0,3844.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647,4575,198.0,2588.0,5525.0,848.0,1213.0,2200.0,1261.0,3335.0,2449.0,3200.0,6276.0,1444.0,4260.0,4287.0,5990.0,3071.0,3912.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,607,3897.0,3319.0,1696.0,2015.0,2836.0,1073.0,3897.0,5700.0,1912.0,4721.0,2242.0,6473.0,4752.0,6525.0,2588.0,2836.0,7.0,607.0,96.0,6457.0,6472.0,1404.0,5590.0,1858.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3862,661,4721.0,2242.0,3529.0,2427.0,2588.0,3893.0,3132.0,4964.0,2836.0,5975.0,4721.0,1269.0,4964.0,4593.0,3239.0,1340.0,910.0,6153.0,3820.0,1353.0,6123.0,621.0,1347.0,2015.0,724.0,1898.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4957,4148,3399.0,6027.0,3903.0,4964.0,2836.0,6441.0,4594.0,4721.0,1340.0,4735.0,6299.0,2167.0,2836.0,3844.0,3239.0,4332.0,2200.0,6186.0,1629.0,4964.0,3239.0,5590.0,1912.0,2588.0,3654.0,1428.0,3472.0,2836.0,6441.0,4594.0,4721.0,7.0,7.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,2438,2358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4619,1995,4260.0,3780.0,4964.0,4490.0,5990.0,4721.0,5083.0,1843.0,661.0,2015.0,2836.0,2435.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4957,3565,6123.0,3090.0,1347.0,2015.0,724.0,1898.0,4964.0,2836.0,3185.0,4721.0,4593.0,6123.0,938.0,1347.0,2015.0,3448.0,1898.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1599,5731,4958.0,5083.0,1843.0,4416.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3561,4964,2836.0,1912.0,4721.0,3211.0,3239.0,2426.0,2200.0,3170.0,6123.0,3441.0,1347.0,2015.0,1016.0,5726.0,6473.0,6045.0,6415.0,1043.0,4260.0,1680.0,5990.0,3972.0,121.0,1843.0,2244.0,2849.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,4140,4721.0,2014.0,6299.0,6153.0,5590.0,4140.0,253.0,1105.0,2200.0,5590.0,5732.0,1200.0,3239.0,6445.0,3399.0,5590.0,3616.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6311,1850,4260.0,3704.0,4964.0,3029.0,5990.0,2200.0,2836.0,777.0,2588.0,6081.0,3205.0,4964.0,4297.0,2588.0,2315.0,5927.0,4964.0,3239.0,1454.0,2588.0,5104.0,1178.0,1178.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3528,3844,4721.0,3673.0,2200.0,3901.0,3399.0,2541.0,5462.0,1407.0,4260.0,2719.0,4964.0,4635.0,4964.0,6298.0,4964.0,3672.0,4964.0,4226.0,4964.0,3239.0,1560.0,5990.0,3399.0,2540.0,5841.0,2671.0,3844.0,1790.0,1898.0,3070.0,3399.0,5409.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,3200,5530.0,2438.0,2841.0,512.0,1344.0,4721.0,5755.0,2542.0,724.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4628,4721,3255.0,2635.0,6473.0,1531.0,4456.0,4140.0,2588.0,3039.0,6153.0,2836.0,4018.0,2588.0,5072.0,6153.0,2366.0,6123.0,6027.0,3903.0,2015.0,6162.0,1898.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520,4964,2836.0,5342.0,3115.0,4962.0,4958.0,73.0,6473.0,3473.0,4964.0,1269.0,2200.0,1629.0,3239.0,662.0,2002.0,3753.0,3239.0,4593.0,6123.0,938.0,1347.0,3399.0,1370.0,2836.0,2971.0,4962.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,7,5530.0,4721.0,3050.0,23.0,3239.0,3673.0,2200.0,3072.0,3147.0,2200.0,5590.0,1129.0,1344.0,2588.0,1295.0,2542.0,3652.0,2588.0,6089.0,2542.0,5755.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,5190,4260.0,5755.0,1124.0,5990.0,4721.0,857.0,3399.0,5590.0,3844.0,2588.0,1016.0,1178.0,4439.0,4260.0,6275.0,3897.0,527.0,3532.0,5990.0,3239.0,2519.0,5945.0,4260.0,159.0,3897.0,5616.0,1124.0,5990.0,4964.0,3239.0,2836.0,3185.0,4721.0,5759.0,6123.0,6027.0,3903.0,2015.0,2836.0,3879.0,4798.0,6153.0,541.0,6089.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,2438,127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3825,4139,2588.0,4008.0,4964.0,623.0,3239.0,3862.0,4958.0,3709.0,85.0,6153.0,1874.0,2200.0,2836.0,770.0,2588.0,1576.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,1427,1858.0,4721.0,1340.0,6174.0,6123.0,6522.0,1347.0,502.0,5590.0,4501.0,3627.0,2015.0,6089.0,1898.0,2200.0,3697.0,3239.0,4148.0,5699.0,2588.0,6089.0,1347.0,6323.0,5300.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5415,2438,293.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5412,2588,4675.0,1086.0,3239.0,1643.0,1293.0,1843.0,1014.0,4139.0,2015.0,2770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,48,4958.0,3709.0,690.0,6153.0,6306.0,3239.0,1340.0,4135.0,2015.0,1560.0,1898.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,3185,637.0,4967.0,2015.0,2719.0,1898.0,3239.0,4721.0,4593.0,6153.0,1353.0,6123.0,938.0,1347.0,2015.0,3448.0,1898.0,3399.0,4609.0,919.0,6092.0,3897.0,6482.0,2445.0,3615.0,5530.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,4964,2836.0,3238.0,3147.0,4721.0,4122.0,1404.0,5590.0,6429.0,2066.0,5903.0,3897.0,1972.0,3919.0,4616.0,4192.0,4964.0,1445.0,4721.0,1340.0,3573.0,3239.0,2839.0,6123.0,1663.0,1347.0,6153.0,919.0,6322.0,4338.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,4171,4139.0,4958.0,85.0,6153.0,5253.0,3003.0,3239.0,3050.0,3673.0,2200.0,5590.0,245.0,3239.0,1279.0,2200.0,813.0,2588.0,662.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,4825,1696.0,4721.0,4593.0,6153.0,2836.0,4338.0,3399.0,6210.0,4705.0,1629.0,3239.0,4721.0,23.0,2200.0,5590.0,2882.0,1592.0,2588.0,600.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,2971,3676.0,4721.0,6304.0,6473.0,4979.0,4964.0,1269.0,2200.0,1629.0,4964.0,3239.0,4593.0,6123.0,4209.0,1347.0,2015.0,3448.0,1898.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3561,4964,1629.0,4260.0,4604.0,2066.0,5990.0,4721.0,3877.0,857.0,6153.0,3399.0,2836.0,6182.0,3897.0,2367.0,4964.0,4763.0,3897.0,4059.0,6458.0,6123.0,921.0,2015.0,724.0,1898.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,6087,2588.0,2836.0,4767.0,3153.0,3239.0,3309.0,3122.0,2588.0,1009.0,1430.0,3472.0,5436.0,1795.0,3239.0,4965.0,1231.0,1408.0,6153.0,998.0,2026.0,1171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4986,4964,5778.0,1758.0,4721.0,5083.0,2015.0,3694.0,566.0,2588.0,2836.0,1758.0,4553.0,6153.0,4243.0,2588.0,4983.0,955.0,4260.0,45.0,1758.0,3239.0,3157.0,1758.0,5990.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3692,2836,4788.0,2588.0,1844.0,4964.0,4675.0,2438.0,2783.0,2438.0,3862.0,1174.0,4958.0,5014.0,1843.0,2493.0,4964.0,3030.0,1850.0,1866.0,4807.0,3399.0,2836.0,1912.0,2200.0,6441.0,848.0,3239.0,3792.0,5965.0,1592.0,2588.0,2317.0,3239.0,1560.0,6388.0,1850.0,1178.0,591.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2762,2438,4201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1599,2302,2627.0,4958.0,2242.0,2200.0,2936.0,1629.0,4260.0,5636.0,4980.0,2649.0,5990.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,2658,2588.0,2836.0,3844.0,3944.0,3399.0,4856.0,96.0,2836.0,813.0,2588.0,2330.0,3239.0,5590.0,6046.0,323.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5594,2836,1738.0,4962.0,4958.0,1022.0,1404.0,1596.0,1733.0,1850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
